"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44"
"beta_rank",123.108778871763,473.098974706458,488.182745860962,332.190071767768,312.921452493188,370.631728912912,514.533909997708,628.669630915054,305.825511964247,323.482997539424,352.791177151413,500.978774367387,421.205252387922,358.951330150421,309.107658443815,289.450619049606,356.910871920163,510.560408338015,381.335704378071,370.360473457988,248.176280734712,563.950849634134,253.069902765281,382.738995739217,464.531707556403,319.185253671447,441.512709821931,522.561626727121,518.221065310039,383.076357807569,366.86168001453,329.682931548478,449.26401525523,429.307335517637,512.392133257089,490.068243611164,436.761468184323,321.921766141863,407.930571426397,280.297567576227,219.077091334571,285.028025431396,235.258503304817,486.290489744662
"beta_micro",567.231871663108,1018.61438628998,764.723280985797,858.394754698349,1155.69232882577,800.557940492845,1112.58180793561,1500,1265.82692558707,494.574959965477,633.151837308296,653.224051724658,535.95808648286,492.300356057109,357.090740546997,319.994370284169,299.804615079583,887.995947558433,1221.79790547174,1157.7179868283,877.009198137472,1232.96941410029,1101.47142819536,1015.06261513192,1244.67638261915,736.42699963049,1298.33178375697,936.821387152875,1301.70536916914,892.719550744168,747.08328934036,1049.06435848927,1223.36201499174,992.042467953409,534.920617000071,1038.82159437346,1342.28655646248,1384.81628126073,902.534291775743,630.307090038283,200.795656611348,221.131424915286,226.643639709916,1064.40734092279
"beta_rank",266.201670624591,306.540719567135,170.046167009846,244.602799781203,636.779996639683,284.040534443924,522.995217156674,431.957159790152,276.731504349313,367.047728564264,370.142751053778,303.910360283933,531.730153955647,441.584316193315,443.452367052847,387.307641927369,353.836043057901,391.515126520983,453.992884713803,278.401271193735,408.928592520213,302.087141949051,279.448587518503,469.702676623819,447.68594054739,347.933244470167,254.384270045443,353.420822776776,360.319706429215,227.734849642874,168.112393593285,324.72564810647,351.7321727551,391.299281376851,377.814677193222,305.267760092928,552.354902642473,455.940956692063,189.867197469875,348.977680602902,302.154885820611,354.546833547717,337.505359357237,297.194561860825
"beta_micro",829.911797857232,909.455967453354,858.458278043077,1229.1281351033,1260.24360673002,1063.97000196783,1130.90341420869,1332.55643222577,1333.11756071118,579.450414486268,826.725103634436,771.876519588871,794.7320461095,697.53276118922,518.495972363466,483.882026598006,461.149001852582,1193.15456384047,1336.96616043745,1148.589964271,1275.68360469044,1294.54671075261,1142.92266752632,1160.00624973809,1049.70784195151,717.637203637647,1500,943.799533532029,1192.3681178172,1276.03686980335,1224.13141205362,1186.51860533345,1219.91948032647,1308.74380453427,700.471130945356,1298.65445069896,1500,930.775418898476,1248.88257342873,1066.67955629684,362.256131309275,382.421270466281,394.607495509195,1041.56245451537
"beta_rank",88.8631671500988,412.728266773906,534.11917782279,290.483868585232,59.6773958413771,160.600273863105,578.773303810678,319.13204869286,484.628737355844,232.395015536848,230.306577002958,219.403358796418,317.772006817856,392.558306191446,333.768686691347,220.702193666333,290.482634917019,357.59158139366,356.66735327838,377.915786090153,398.192806880949,521.826232866792,162.520727111403,124.915016201271,155.706796350802,438.352760873929,380.350256352488,435.781275910183,295.678066674824,424.627586058524,321.874182097587,430.485758190485,225.224846656537,601.9219581676,372.350043348039,256.591281019787,408.800265109853,394.029521318194,325.135558545111,302.596625234152,253.60320830114,223.73391333207,134.55648765418,478.504933081557
"beta_micro",517.725534873529,671.479394653236,636.77145835656,761.052019193653,971.379051300327,546.164377511877,822.854990386437,962.256756905075,1118.88949527268,274.003378577314,465.446103319788,775.751373607509,416.141045141703,442.267488446141,303.911357088068,280.486509565063,305.447862960405,852.29579804508,952.817305818523,965.869087403359,1022.32667713046,709.725181714836,725.138988988821,1170.8128739548,1033.18108024636,591.605308659722,1173.6084420503,776.297490158022,899.658282939546,813.500836943693,901.44787018564,878.972766810784,972.723169521602,1070.32603153918,456.885067949893,894.322123254096,1066.4051517029,842.00661876186,875.090730469705,644.013632478177,176.758794529738,181.397593616866,162.077964960243,880.210074740976
