"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44"
"1",837.15495716947,310.093688691632,527.435675738629,483.968798715743,178.892203204757,472.667277093896,791.977445146971,592.693772183912,534.289599132199,776.460536983992,677.609287408682,340.536640717199,656.617027046205,312.718533123591,889.640785963565,721.389144437543,227.732499350212,362.142432852111,189.28371799886,304.584814290744,136.767182475392,171.479832562194,132.300357713894,148.908991894571,367.960381514,606.233153873152,419.814291967765,438.246399032806,550.563180964545,195.878531399102,360.077952381353,319.685948035367,292.151690933983,418.131192304028,567.89462786274,568.731658017424,346.401124240387,196.630846330423,162.393847334225,781.039978878906,506.356152712843,520.468194619978,625.888433192924,342.929597241439
"2",561.380002178842,268.238339928958,486.456105223611,483.391607251367,545.121125945858,638.870537131895,455.042590860709,244.713189976429,406.540435528665,865.430337013903,569.750998208597,600.076886601592,546.955680493759,513.029721919187,445.268065845053,732.012844886959,451.972714638333,382.818709225934,298.01417984513,257.029825396652,180.877907428968,345.428841472465,65.9050149783074,452.948794768164,230.812592763128,643.58839101518,670.626505619205,261.652039698854,485.296685872269,230.536619319077,222.494536608611,426.382648029612,200.052657332791,222.320966948786,602.829610066559,493.243074363995,527.365097032769,335.06229172817,170.751748076937,456.641069483217,478.892964696418,581.189866819389,643.403662926395,597.113009338933
"3",463.518492946404,592.432525157317,675.091904221097,316.632305652918,405.06512912096,610.693822295631,721.652163912534,716.642791656128,444.04414899891,757.567801135887,396.09027087263,432.732345083034,627.620909214834,484.201288180949,313.074354903997,419.736820601444,461.664508812589,302.699796358695,278.374508553052,238.539782972354,233.923254377652,289.552051601859,48.9165664642978,259.647101151603,192.225028129097,438.420865057167,580.532761073111,490.573527969482,514.877711141754,166.04539872793,169.100410520449,597.879986423343,145.25889117952,174.316360339833,521.465739168872,585.682955806108,692.585412333665,272.903760335763,121.171740187141,408.003607679273,306.510252391603,350.809344824158,363.935705418112,308.744265363327
