"Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy","Method","CBT_ncomm","nonconverge","TD","rep","EER"
0.694267515923567,0.868372943327239,0.694267515923567,0.868372943327239,0.694267515923567,0.694267515923567,0.694267515923567,0.300958466453674,0.208945686900958,0.300958466453674,0.781320229625403,"PMT OLS",50,TRUE,0.562640459250806,6,0.305732484076433
0.588110403397028,0.822669104204753,0.588110403397028,0.822669104204753,0.588110403397028,0.588110403397028,0.588110403397028,0.300958466453674,0.176996805111821,0.300958466453674,0.70538975380089,"PMT OLS (cbt target)",50,TRUE,0.410779507601781,6,0.411889596602972
0.690376569037657,0.863594470046083,0.690376569037657,0.863594470046083,0.690376569037657,0.690376569037657,0.690376569037657,0.305822136916187,0.211132437619962,0.305822136916187,0.77698551954187,"PMT OLS",50,FALSE,0.55397103908374,7,0.309623430962343
0.621338912133891,0.833179723502304,0.621338912133891,0.833179723502304,0.621338912133891,0.621338912133891,0.621338912133891,0.305822136916187,0.190019193857965,0.305822136916187,0.727259317818098,"PMT OLS (cbt target)",50,FALSE,0.454518635636195,7,0.378661087866109
0.684317718940937,0.857536764705882,0.684317718940937,0.857536764705882,0.684317718940937,0.684317718940937,0.684317718940937,0.310956301456618,0.212792906903103,0.310956301456618,0.77092724182341,"PMT OLS",50,FALSE,0.541854483646819,8,0.315682281059063
0.631364562118126,0.833639705882353,0.631364562118126,0.833639705882353,0.631364562118126,0.631364562118126,0.631364562118126,0.310956301456618,0.19632678910703,0.310956301456618,0.73250213400024,"PMT OLS (cbt target)",50,FALSE,0.465004268000479,8,0.368635437881874
0.675732217573222,0.855545200372787,0.675732217573222,0.855545200372787,0.675732217573222,0.675732217573222,0.675732217573222,0.308188265635074,0.208252740167634,0.308188265635074,0.765638708973004,"PMT OLS",50,FALSE,0.531277417946008,9,0.324267782426778
0.612970711297071,0.827586206896552,0.612970711297071,0.827586206896552,0.612970711297071,0.612970711297071,0.612970711297071,0.308188265635074,0.188910380399742,0.308188265635074,0.720278459096811,"PMT OLS (cbt target)",50,FALSE,0.440556918193623,9,0.387029288702929
0.665983606557377,0.846948356807512,0.665983606557377,0.846948356807512,0.665983606557377,0.665983606557377,0.665983606557377,0.314230521571153,0.209272376046362,0.314230521571153,0.756465981682444,"PMT OLS",50,FALSE,0.512931963364889,10,0.334016393442623
0.60655737704918,0.819718309859155,0.60655737704918,0.819718309859155,0.60655737704918,0.60655737704918,0.60655737704918,0.314230521571153,0.190598840952994,0.314230521571153,0.713137843454168,"PMT OLS (cbt target)",50,FALSE,0.426275686908335,10,0.39344262295082
0.661596958174905,0.83047619047619,0.661596958174905,0.83047619047619,0.661596958174905,0.661596958174905,0.661596958174905,0.333756345177665,0.220812182741117,0.333756345177665,0.746036574325548,"PMT OLS",50,FALSE,0.492073148651095,11,0.338403041825095
0.598859315589354,0.799047619047619,0.598859315589354,0.799047619047619,0.598859315589354,0.598859315589354,0.598859315589354,0.333756345177665,0.199873096446701,0.333756345177665,0.698953467318486,"PMT OLS (cbt target)",50,FALSE,0.397906934636973,11,0.401140684410646
0.663090128755365,0.858047016274864,0.663090128755365,0.858047016274864,0.663090128755365,0.663090128755365,0.663090128755365,0.296437659033079,0.196564885496183,0.296437659033079,0.760568572515115,"PMT OLS",50,FALSE,0.521137145030229,12,0.336909871244635
0.61587982832618,0.838155515370705,0.61587982832618,0.838155515370705,0.61587982832618,0.61587982832618,0.61587982832618,0.296437659033079,0.182569974554707,0.296437659033079,0.727017671848443,"PMT OLS (cbt target)",50,FALSE,0.454035343696885,12,0.38412017167382
0.680769230769231,0.843100189035917,0.680769230769231,0.843100189035917,0.680769230769231,0.680769230769231,0.680769230769231,0.329531051964512,0.224334600760456,0.329531051964512,0.761934709902574,"PMT OLS",50,FALSE,0.523869419805148,13,0.319230769230769
0.632692307692308,0.819470699432892,0.632692307692308,0.819470699432892,0.632692307692308,0.632692307692308,0.632692307692308,0.329531051964512,0.208491761723701,0.329531051964512,0.7260815035626,"PMT OLS (cbt target)",50,FALSE,0.4521630071252,13,0.367307692307692
0.696537678207739,0.86317722681359,0.696537678207739,0.86317722681359,0.696537678207739,0.696537678207739,0.696537678207739,0.310759493670886,0.216455696202532,0.310759493670886,0.779857452510665,"PMT OLS",50,FALSE,0.55971490502133,14,0.303462321792261
0.639511201629328,0.837465564738292,0.639511201629328,0.837465564738292,0.639511201629328,0.639511201629328,0.639511201629328,0.310759493670886,0.19873417721519,0.310759493670886,0.73848838318381,"PMT OLS (cbt target)",50,FALSE,0.47697676636762,14,0.360488798370672
0.672,0.846153846153846,0.672,0.846153846153846,0.672,0.672,0.672,0.319284802043423,0.21455938697318,0.319284802043423,0.759076923076923,"PMT OLS",50,FALSE,0.518153846153846,15,0.328
0.62,0.821763602251407,0.62,0.821763602251407,0.62,0.62,0.62,0.319284802043423,0.197956577266922,0.319284802043423,0.720881801125704,"PMT OLS (cbt target)",50,FALSE,0.441763602251407,15,0.38
0.674044265593561,0.850138760407031,0.674044265593561,0.850138760407031,0.674044265593561,0.674044265593561,0.674044265593561,0.314955640050697,0.212294043092522,0.314955640050697,0.762091513000296,"PMT OLS",50,FALSE,0.524183026000592,16,0.325955734406439
0.631790744466801,0.830712303422757,0.631790744466801,0.830712303422757,0.631790744466801,0.631790744466801,0.631790744466801,0.314955640050697,0.198986058301648,0.314955640050697,0.731251523944779,"PMT OLS (cbt target)",50,FALSE,0.462503047889558,16,0.368209255533199
0.670995670995671,0.862815884476534,0.670995670995671,0.862815884476534,0.670995670995671,0.670995670995671,0.670995670995671,0.294267515923567,0.197452229299363,0.294267515923567,0.766905777736103,"PMT OLS",50,FALSE,0.533811555472205,17,0.329004329004329
0.595238095238095,0.831227436823105,0.595238095238095,0.831227436823105,0.595238095238095,0.595238095238095,0.595238095238095,0.294267515923567,0.17515923566879,0.294267515923567,0.7132327660306,"PMT OLS (cbt target)",50,FALSE,0.4264655320612,17,0.404761904761905
0.692614770459082,0.858064516129032,0.692614770459082,0.858064516129032,0.692614770459082,0.692614770459082,0.692614770459082,0.315889029003783,0.218789407313997,0.315889029003783,0.775339643294057,"PMT OLS",50,FALSE,0.550679286588114,18,0.307385229540918
0.602794411177645,0.816589861751152,0.602794411177645,0.816589861751152,0.602794411177645,0.602794411177645,0.602794411177645,0.315889029003783,0.190416141235813,0.315889029003783,0.709692136464398,"PMT OLS (cbt target)",50,FALSE,0.419384272928797,18,0.397205588822355
0.699203187250996,0.856600189933523,0.699203187250996,0.856600189933523,0.699203187250996,0.699203187250996,0.699203187250996,0.322829581993569,0.22572347266881,0.322829581993569,0.77790168859226,"PMT OLS",50,FALSE,0.555803377184519,19,0.300796812749004
0.647410358565737,0.831908831908832,0.647410358565737,0.831908831908832,0.647410358565737,0.647410358565737,0.647410358565737,0.322829581993569,0.209003215434084,0.322829581993569,0.739659595237284,"PMT OLS (cbt target)",50,FALSE,0.479319190474569,19,0.352589641434263
0.695652173913043,0.863382899628253,0.695652173913043,0.863382899628253,0.695652173913043,0.695652173913043,0.695652173913043,0.309813983322643,0.215522771007056,0.309813983322643,0.779517536770648,"PMT OLS",50,FALSE,0.559035073541296,20,0.304347826086957
0.664596273291925,0.849442379182156,0.664596273291925,0.849442379182156,0.664596273291925,0.664596273291925,0.664596273291925,0.309813983322643,0.205901218729955,0.309813983322643,0.757019326237041,"PMT OLS (cbt target)",50,FALSE,0.514038652474082,20,0.335403726708075
0.690140845070423,0.854442344045369,0.690140845070423,0.854442344045369,0.690140845070423,0.690140845070423,0.690140845070423,0.319614147909968,0.220578778135048,0.319614147909968,0.772291594557896,"PMT OLS",50,FALSE,0.544583189115791,21,0.309859154929577
0.643863179074447,0.832703213610586,0.643863179074447,0.832703213610586,0.643863179074447,0.643863179074447,0.643863179074447,0.319614147909968,0.205787781350482,0.319614147909968,0.738283196342516,"PMT OLS (cbt target)",50,FALSE,0.476566392685033,21,0.356136820925553
0.699186991869919,0.858778625954199,0.699186991869919,0.858778625954198,0.699186991869919,0.699186991869919,0.699186991869919,0.319480519480519,0.223376623376623,0.319480519480519,0.778982808912059,"PMT OLS",50,FALSE,0.557965617824117,22,0.300813008130081
0.613821138211382,0.818702290076336,0.613821138211382,0.818702290076336,0.613821138211382,0.613821138211382,0.613821138211382,0.319480519480519,0.196103896103896,0.319480519480519,0.716261714143859,"PMT OLS (cbt target)",50,FALSE,0.432523428287718,22,0.386178861788618
0.667372881355932,0.853817504655493,0.667372881355932,0.853817504655493,0.667372881355932,0.667372881355932,0.667372881355932,0.305304010349289,0.203751617076326,0.305304010349289,0.760595193005713,"PMT OLS",50,FALSE,0.521190386011426,23,0.332627118644068
0.601694915254237,0.824953445065177,0.601694915254237,0.824953445065177,0.601694915254237,0.601694915254237,0.601694915254237,0.305304010349289,0.183699870633894,0.305304010349289,0.713324180159707,"PMT OLS (cbt target)",50,FALSE,0.426648360319414,23,0.398305084745763
0.670807453416149,0.855191256830601,0.670807453416149,0.855191256830601,0.670807453416149,0.670807453416149,0.670807453416149,0.30550284629981,0.204933586337761,0.30550284629981,0.762999355123375,"PMT OLS",50,FALSE,0.52599871024675,24,0.329192546583851
0.610766045548654,0.828779599271403,0.610766045548654,0.828779599271403,0.610766045548654,0.610766045548654,0.610766045548654,0.30550284629981,0.186590765338393,0.30550284629981,0.719772822410028,"PMT OLS (cbt target)",50,FALSE,0.439545644820057,24,0.389233954451346
0.68762278978389,0.847846889952153,0.68762278978389,0.847846889952153,0.68762278978389,0.68762278978389,0.68762278978389,0.327541827541828,0.225225225225225,0.327541827541828,0.767734839868021,"PMT OLS",50,FALSE,0.535469679736043,25,0.31237721021611
0.62278978388998,0.816267942583732,0.62278978388998,0.816267942583732,0.62278978388998,0.62278978388998,0.62278978388998,0.327541827541828,0.203989703989704,0.327541827541828,0.719528863236856,"PMT OLS (cbt target)",50,FALSE,0.439057726473712,25,0.37721021611002
0.659959758551308,0.842350746268657,0.659959758551308,0.842350746268657,0.659959758551308,0.659959758551308,0.659959758551308,0.316762268961122,0.209050350541746,0.316762268961122,0.751155252409982,"PMT OLS",50,FALSE,0.502310504819965,26,0.340040241448692
0.585513078470825,0.807835820895522,0.585513078470825,0.807835820895522,0.585513078470825,0.585513078470825,0.585513078470825,0.316762268961122,0.18546845124283,0.316762268961122,0.696674449683174,"PMT OLS (cbt target)",50,FALSE,0.393348899366347,26,0.414486921529175
0.666666666666667,0.862007168458781,0.666666666666667,0.862007168458781,0.666666666666667,0.666666666666667,0.666666666666667,0.29277566539924,0.195183776932826,0.29277566539924,0.764336917562724,"PMT OLS",50,FALSE,0.528673835125448,27,0.333333333333333
0.623376623376623,0.844086021505376,0.623376623376623,0.844086021505376,0.623376623376623,0.623376623376623,0.623376623376623,0.29277566539924,0.182509505703422,0.29277566539924,0.733731322441,"PMT OLS (cbt target)",50,FALSE,0.467462644882,27,0.376623376623377
0.697855750487329,0.853080568720379,0.697855750487329,0.853080568720379,0.697855750487329,0.697855750487329,0.697855750487329,0.327168367346939,0.228316326530612,0.327168367346939,0.775468159603854,"PMT OLS",50,FALSE,0.550936319207709,28,0.302144249512671
0.625730994152047,0.818009478672986,0.625730994152047,0.818009478672986,0.625730994152047,0.625730994152047,0.625730994152047,0.327168367346939,0.204719387755102,0.327168367346939,0.721870236412516,"PMT OLS (cbt target)",50,FALSE,0.443740472825033,28,0.374269005847953
0.694915254237288,0.867768595041322,0.694915254237288,0.867768595041322,0.694915254237288,0.694915254237288,0.694915254237288,0.302370275464446,0.210121716848174,0.302370275464446,0.781341924639305,"PMT OLS",50,TRUE,0.56268384927861,29,0.305084745762712
0.620762711864407,0.835629017447199,0.620762711864407,0.835629017447199,0.620762711864407,0.620762711864407,0.620762711864407,0.302370275464446,0.187700192184497,0.302370275464446,0.728195864655803,"PMT OLS (cbt target)",50,TRUE,0.456391729311606,29,0.379237288135593
0.669387755102041,0.848030018761726,0.669387755102041,0.848030018761726,0.669387755102041,0.669387755102041,0.669387755102041,0.314910025706941,0.210796915167095,0.314910025706941,0.758708886931883,"PMT OLS",50,FALSE,0.517417773863767,30,0.330612244897959
0.589795918367347,0.811444652908068,0.589795918367347,0.811444652908068,0.589795918367347,0.589795918367347,0.589795918367347,0.314910025706941,0.18573264781491,0.314910025706941,0.700620285637707,"PMT OLS (cbt target)",50,FALSE,0.401240571275414,30,0.410204081632653
0.64968152866242,0.851752021563342,0.64968152866242,0.851752021563342,0.64968152866242,0.64968152866242,0.64968152866242,0.297348484848485,0.193181818181818,0.297348484848485,0.750716775112881,"PMT OLS",50,FALSE,0.501433550225763,31,0.35031847133758
0.641188959660297,0.848158131176999,0.641188959660297,0.848158131176999,0.641188959660297,0.641188959660297,0.641188959660297,0.297348484848485,0.190656565656566,0.297348484848485,0.744673545418648,"PMT OLS (cbt target)",50,FALSE,0.489347090837296,31,0.358811040339703
0.650442477876106,0.85675430643699,0.650442477876106,0.85675430643699,0.650442477876106,0.650442477876106,0.650442477876106,0.290675241157556,0.189067524115756,0.290675241157556,0.753598392156548,"PMT OLS",50,FALSE,0.507196784313096,32,0.349557522123894
0.626106194690266,0.846781504986401,0.626106194690266,0.846781504986401,0.626106194690266,0.626106194690266,0.626106194690266,0.290675241157556,0.181993569131833,0.290675241157556,0.736443849838333,"PMT OLS (cbt target)",50,FALSE,0.472887699676666,32,0.373893805309734
0.691871455576559,0.845497630331754,0.691871455576559,0.845497630331754,0.691871455576559,0.691871455576559,0.691871455576559,0.333964646464646,0.231060606060606,0.333964646464646,0.768684542954156,"PMT OLS",50,FALSE,0.537369085908313,33,0.308128544423441
0.621928166351607,0.81042654028436,0.621928166351607,0.81042654028436,0.621928166351607,0.621928166351607,0.621928166351607,0.333964646464646,0.20770202020202,0.333964646464646,0.716177353317984,"PMT OLS (cbt target)",50,FALSE,0.432354706635967,33,0.378071833648393
0.673640167364017,0.857142857142857,0.673640167364017,0.857142857142857,0.673640167364017,0.673640167364017,0.673640167364017,0.304458598726115,0.205095541401274,0.304458598726115,0.765391512253437,"PMT OLS",50,FALSE,0.530783024506874,34,0.326359832635983
0.642259414225941,0.843406593406593,0.642259414225941,0.843406593406593,0.642259414225941,0.642259414225941,0.642259414225941,0.304458598726115,0.195541401273885,0.304458598726115,0.742833003816267,"PMT OLS (cbt target)",50,FALSE,0.485666007632535,34,0.357740585774059
0.684647302904564,0.857677902621723,0.684647302904564,0.857677902621723,0.684647302904564,0.684647302904564,0.684647302904564,0.310967741935484,0.212903225806452,0.310967741935484,0.771162602763144,"PMT OLS",50,FALSE,0.542325205526287,35,0.315352697095436
0.663900414937759,0.848314606741573,0.663900414937759,0.848314606741573,0.663900414937759,0.663900414937759,0.663900414937759,0.310967741935484,0.206451612903226,0.310967741935484,0.756107510839666,"PMT OLS (cbt target)",50,FALSE,0.512215021679332,35,0.336099585062241
0.674180327868853,0.851123595505618,0.674180327868853,0.851123595505618,0.674180327868853,0.674180327868853,0.674180327868853,0.313624678663239,0.211439588688946,0.313624678663239,0.762651961687235,"PMT OLS",50,FALSE,0.525303923374471,36,0.325819672131147
0.596311475409836,0.815543071161049,0.596311475409836,0.815543071161049,0.596311475409836,0.596311475409836,0.596311475409836,0.313624678663239,0.187017994858612,0.313624678663239,0.705927273285442,"PMT OLS (cbt target)",50,FALSE,0.411854546570885,36,0.403688524590164
0.687366167023555,0.867151956323931,0.687366167023555,0.867151956323931,0.687366167023555,0.687366167023555,0.687366167023555,0.298212005108557,0.204980842911877,0.298212005108557,0.777259061673743,"PMT OLS",50,FALSE,0.554518123347485,37,0.312633832976445
0.620985010706638,0.83894449499545,0.620985010706638,0.83894449499545,0.620985010706638,0.620985010706638,0.620985010706638,0.298212005108557,0.185185185185185,0.298212005108557,0.729964752851044,"PMT OLS (cbt target)",50,FALSE,0.459929505702089,37,0.379014989293362
0.70230607966457,0.866666666666667,0.70230607966457,0.866666666666667,0.70230607966457,0.70230607966457,0.70230607966457,0.309338521400778,0.217250324254215,0.309338521400778,0.784486373165618,"PMT OLS",50,FALSE,0.568972746331237,38,0.29769392033543
0.578616352201258,0.811267605633803,0.578616352201258,0.811267605633803,0.578616352201258,0.578616352201258,0.578616352201258,0.309338521400778,0.178988326848249,0.309338521400778,0.69494197891753,"PMT OLS (cbt target)",50,FALSE,0.389883957835061,38,0.421383647798742
0.653104925053533,0.850965961361546,0.653104925053533,0.850965961361546,0.653104925053533,0.653104925053533,0.653104925053533,0.300514800514801,0.196267696267696,0.300514800514801,0.752035443207539,"PMT OLS",50,FALSE,0.504070886415079,39,0.346895074946467
0.60813704496788,0.831646734130635,0.60813704496788,0.831646734130635,0.60813704496788,0.60813704496788,0.60813704496788,0.300514800514801,0.182754182754183,0.300514800514801,0.719891889549257,"PMT OLS (cbt target)",50,FALSE,0.439783779098515,39,0.39186295503212
0.658536585365854,0.841359773371105,0.658536585365854,0.841359773371105,0.658536585365854,0.658536585365854,0.658536585365854,0.317214700193424,0.20889748549323,0.317214700193424,0.749948179368479,"PMT OLS",50,FALSE,0.499896358736958,40,0.341463414634146
0.623983739837398,0.825306893295562,0.623983739837398,0.825306893295562,0.623983739837398,0.623983739837398,0.623983739837398,0.317214700193424,0.197936814958092,0.317214700193424,0.72464531656648,"PMT OLS (cbt target)",50,FALSE,0.44929063313296,40,0.376016260162602
0.673773987206823,0.859504132231405,0.673773987206823,0.859504132231405,0.673773987206823,0.673773987206823,0.673773987206823,0.301026957637997,0.202824133504493,0.301026957637997,0.766639059719114,"PMT OLS",50,FALSE,0.533278119438228,41,0.326226012793177
0.61407249466951,0.833792470156106,0.61407249466951,0.833792470156106,0.61407249466951,0.61407249466951,0.61407249466951,0.301026957637997,0.184852374839538,0.301026957637997,0.723932482412808,"PMT OLS (cbt target)",50,FALSE,0.447864964825616,41,0.38592750533049
0.705078125,0.856872037914692,0.705078125,0.856872037914692,0.705078125,0.705078125,0.705078125,0.326738991703893,0.230376515634971,0.326738991703893,0.780975081457346,"PMT OLS",50,FALSE,0.561950162914692,42,0.294921875
0.625,0.818009478672986,0.625,0.818009478672986,0.625,0.625,0.625,0.326738991703893,0.204211869814933,0.326738991703893,0.721504739336493,"PMT OLS (cbt target)",50,FALSE,0.443009478672986,42,0.375
0.711198428290766,0.860795454545455,0.711198428290766,0.860795454545455,0.711198428290766,0.711198428290766,0.711198428290766,0.325239616613419,0.231309904153355,0.325239616613419,0.78599694141811,"PMT OLS",50,FALSE,0.571993882836221,43,0.288801571709234
0.644400785854617,0.828598484848485,0.644400785854617,0.828598484848485,0.644400785854617,0.644400785854617,0.644400785854617,0.325239616613419,0.209584664536741,0.325239616613419,0.736499635351551,"PMT OLS (cbt target)",50,FALSE,0.472999270703102,43,0.355599214145383
0.656804733727811,0.837231057062675,0.656804733727811,0.837231057062675,0.656804733727811,0.656804733727811,0.656804733727811,0.321700507614213,0.211294416243655,0.321700507614213,0.747017895395243,"PMT OLS",50,FALSE,0.494035790790486,44,0.343195266272189
0.611439842209073,0.815715622076707,0.611439842209073,0.815715622076707,0.611439842209073,0.611439842209073,0.611439842209073,0.321700507614213,0.196700507614213,0.321700507614213,0.71357773214289,"PMT OLS (cbt target)",50,FALSE,0.42715546428578,44,0.388560157790927
0.685071574642127,0.856877323420074,0.685071574642127,0.856877323420074,0.685071574642127,0.685071574642127,0.685071574642127,0.312460063897764,0.21405750798722,0.312460063897764,0.770974449031101,"PMT OLS",50,FALSE,0.541948898062201,45,0.314928425357873
0.619631901840491,0.827137546468402,0.619631901840491,0.827137546468401,0.619631901840491,0.619631901840491,0.619631901840491,0.312460063897764,0.193610223642173,0.312460063897764,0.723384724154446,"PMT OLS (cbt target)",50,FALSE,0.446769448308892,45,0.380368098159509
0.65234375,0.835489833641405,0.65234375,0.835489833641405,0.65234375,0.65234375,0.65234375,0.321204516938519,0.209535759096612,0.321204516938519,0.743916791820702,"PMT OLS",50,FALSE,0.487833583641405,46,0.34765625
0.607421875,0.814232902033272,0.607421875,0.814232902033272,0.607421875,0.607421875,0.607421875,0.321204516938519,0.195106649937265,0.321204516938519,0.710827388516636,"PMT OLS (cbt target)",50,FALSE,0.421654777033272,46,0.392578125
0.710629921259842,0.865013774104683,0.710629921259842,0.865013774104683,0.710629921259842,0.710629921259842,0.710629921259843,0.318096430807765,0.226048841577959,0.318096430807765,0.787821847682263,"PMT OLS",50,FALSE,0.575643695364526,47,0.289370078740158
0.65748031496063,0.840220385674931,0.65748031496063,0.840220385674931,0.65748031496063,0.65748031496063,0.65748031496063,0.318096430807765,0.209142141515341,0.318096430807765,0.748850350317781,"PMT OLS (cbt target)",50,FALSE,0.497700700635561,47,0.34251968503937
0.660678642714571,0.840075258701787,0.660678642714571,0.840075258701787,0.660678642714571,0.660678642714571,0.660678642714571,0.320332480818414,0.211636828644501,0.320332480818414,0.750376950708179,"PMT OLS",50,FALSE,0.500753901416358,48,0.339321357285429
0.626746506986028,0.824082784571966,0.626746506986028,0.824082784571966,0.626746506986028,0.626746506986028,0.626746506986028,0.320332480818414,0.20076726342711,0.320332480818414,0.725414645778997,"PMT OLS (cbt target)",50,FALSE,0.450829291557994,48,0.373253493013972
0.672995780590717,0.858576642335766,0.672995780590717,0.858576642335766,0.672995780590717,0.672995780590717,0.672995780590717,0.301910828025478,0.203184713375796,0.301910828025478,0.765786211463242,"PMT OLS",50,FALSE,0.531572422926484,49,0.327004219409283
0.609704641350211,0.831204379562044,0.609704641350211,0.831204379562044,0.609704641350211,0.609704641350211,0.609704641350211,0.301910828025478,0.184076433121019,0.301910828025478,0.720454510456127,"PMT OLS (cbt target)",50,FALSE,0.440909020912255,49,0.390295358649789
0.666666666666667,0.849721706864564,0.666666666666667,0.849721706864564,0.666666666666667,0.666666666666667,0.666666666666667,0.31074168797954,0.207161125319693,0.31074168797954,0.758194186765615,"PMT OLS",50,FALSE,0.516388373531231,50,0.333333333333333
0.621399176954732,0.829313543599258,0.621399176954733,0.829313543599258,0.621399176954732,0.621399176954732,0.621399176954732,0.31074168797954,0.19309462915601,0.31074168797954,0.725356360276995,"PMT OLS (cbt target)",50,FALSE,0.45071272055399,50,0.378600823045268
0.681451612903226,0.851224105461394,0.681451612903226,0.851224105461394,0.681451612903226,0.681451612903226,0.681451612903226,0.318356867779204,0.216944801026958,0.318356867779204,0.76633785918231,"PMT OLS",50,FALSE,0.532675718364619,51,0.318548387096774
0.629032258064516,0.826741996233522,0.629032258064516,0.826741996233522,0.629032258064516,0.629032258064516,0.629032258064516,0.318356867779204,0.200256739409499,0.318356867779204,0.727887127149019,"PMT OLS (cbt target)",50,FALSE,0.455774254298038,51,0.370967741935484
0.665987780040733,0.847725162488394,0.665987780040733,0.847725162488394,0.665987780040733,0.665987780040733,0.665987780040733,0.313137755102041,0.208545918367347,0.313137755102041,0.756856471264563,"PMT OLS",50,FALSE,0.513712942529127,52,0.334012219959267
0.619144602851324,0.826369545032498,0.619144602851324,0.826369545032498,0.619144602851324,0.619144602851324,0.619144602851324,0.313137755102041,0.193877551020408,0.313137755102041,0.722757073941911,"PMT OLS (cbt target)",50,FALSE,0.445514147883821,52,0.380855397148676
0.679207920792079,0.845714285714286,0.679207920792079,0.845714285714286,0.679207920792079,0.679207920792079,0.679207920792079,0.32475884244373,0.220578778135048,0.32475884244373,0.762461103253183,"PMT OLS",50,FALSE,0.524922206506365,53,0.320792079207921
0.615841584158416,0.815238095238095,0.615841584158416,0.815238095238095,0.615841584158416,0.615841584158416,0.615841584158416,0.32475884244373,0.2,0.32475884244373,0.715539839698256,"PMT OLS (cbt target)",50,FALSE,0.431079679396511,53,0.384158415841584
0.691991786447639,0.858223062381853,0.691991786447638,0.858223062381853,0.691991786447639,0.691991786447639,0.691991786447639,0.315210355987055,0.218122977346278,0.315210355987055,0.775107424414746,"PMT OLS",50,FALSE,0.550214848829491,54,0.308008213552361
0.616016427104723,0.823251417769376,0.616016427104723,0.823251417769376,0.616016427104723,0.616016427104723,0.616016427104723,0.315210355987055,0.194174757281553,0.315210355987055,0.719633922437049,"PMT OLS (cbt target)",50,FALSE,0.439267844874099,54,0.383983572895277
0.718503937007874,0.868324125230203,0.718503937007874,0.868324125230203,0.718503937007874,0.718503937007874,0.718503937007874,0.318695106649937,0.228983688833124,0.318695106649937,0.793414031119038,"PMT OLS",50,TRUE,0.586828062238076,55,0.281496062992126
0.647637795275591,0.835174953959484,0.647637795275591,0.835174953959484,0.647637795275591,0.647637795275591,0.647637795275591,0.318695106649937,0.206398996235885,0.318695106649937,0.741406374617537,"PMT OLS (cbt target)",50,TRUE,0.482812749235075,55,0.352362204724409
0.683760683760684,0.863216266173752,0.683760683760684,0.863216266173752,0.683760683760684,0.683760683760684,0.683760683760684,0.301935483870968,0.206451612903226,0.301935483870968,0.773488474967218,"PMT OLS",50,FALSE,0.546976949934436,56,0.316239316239316
0.621794871794872,0.83641404805915,0.621794871794872,0.83641404805915,0.621794871794872,0.621794871794872,0.621794871794872,0.301935483870968,0.187741935483871,0.301935483870968,0.729104459927011,"PMT OLS (cbt target)",50,FALSE,0.458208919854022,56,0.378205128205128
0.676171079429735,0.853321033210332,0.676171079429735,0.853321033210332,0.676171079429735,0.676171079429735,0.676171079429735,0.311746031746032,0.210793650793651,0.311746031746032,0.764746056320034,"PMT OLS",50,FALSE,0.529492112640067,57,0.323828920570265
0.637474541751528,0.835793357933579,0.637474541751528,0.835793357933579,0.637474541751528,0.637474541751528,0.637474541751528,0.311746031746032,0.198730158730159,0.311746031746032,0.736633949842553,"PMT OLS (cbt target)",50,FALSE,0.473267899685107,57,0.362525458248472
0.675,0.854613233923579,0.675,0.854613233923579,0.675,0.675,0.675,0.309079201545396,0.208628461043142,0.309079201545396,0.764806616961789,"PMT OLS",50,FALSE,0.529613233923579,58,0.325
0.595833333333333,0.819198508853681,0.595833333333333,0.819198508853681,0.595833333333333,0.595833333333333,0.595833333333333,0.309079201545396,0.184159690920798,0.309079201545396,0.707515921093507,"PMT OLS (cbt target)",50,FALSE,0.415031842187015,58,0.404166666666667
0.689161554192229,0.859519408502773,0.689161554192229,0.859519408502773,0.689161554192229,0.689161554192229,0.689161554192229,0.311266709102482,0.214513049013367,0.311266709102482,0.774340481347501,"PMT OLS",50,FALSE,0.548680962695002,59,0.310838445807771
0.605316973415133,0.821626617375231,0.605316973415133,0.821626617375231,0.605316973415133,0.605316973415133,0.605316973415133,0.311266709102482,0.188415022278803,0.311266709102482,0.713471795395182,"PMT OLS (cbt target)",50,FALSE,0.426943590790364,59,0.394683026584867
0.64,0.832558139534884,0.64,0.832558139534884,0.64,0.64,0.64,0.317460317460317,0.203174603174603,0.317460317460317,0.736279069767442,"PMT OLS",50,FALSE,0.472558139534884,60,0.36
0.594,0.811162790697674,0.594,0.811162790697674,0.594,0.594,0.594,0.317460317460317,0.188571428571429,0.317460317460317,0.702581395348837,"PMT OLS (cbt target)",50,FALSE,0.405162790697674,60,0.406
0.644628099173554,0.84147465437788,0.644628099173554,0.84147465437788,0.644628099173554,0.644628099173554,0.644628099173554,0.308476736775016,0.198852772466539,0.308476736775016,0.743051376775717,"PMT OLS",50,FALSE,0.486102753551434,61,0.355371900826446
0.613636363636364,0.827649769585253,0.613636363636364,0.827649769585254,0.613636363636364,0.613636363636364,0.613636363636364,0.308476736775016,0.189292543021033,0.308476736775016,0.720643066610809,"PMT OLS (cbt target)",50,FALSE,0.441286133221617,61,0.386363636363636
0.645390070921986,0.867724867724868,0.645390070921986,0.867724867724868,0.645390070921986,0.645390070921986,0.645390070921986,0.271676300578035,0.175337186897881,0.271676300578035,0.756557469323427,"PMT OLS",50,FALSE,0.513114938646854,62,0.354609929078014
