"","parameter","rep","CBT_ncomm","Hybrid_mu_beta_mean_noelite","Hybrid_beta_rank_mean_noelite","Hybrid_beta_micro_mean_noelite","Hybrid_mu_beta_mean","Hybrid_beta_rank_mean","Hybrid_beta_micro_mean","CB_beta_rank_mean_noelite","CB_beta_rank_mean","CB_DU_beta_rank_mean","PMT_beta"
"365","hhsector2",8,10,-0.0143761102527082,0.0258900663535303,-0.0586378847326134,-0.0167951366434603,0.0421168240355963,-0.0736950927321167,0.859167892931252,0.1424178102536,0.798924721002623,0.253075669069511
"366","hhsector3",8,10,-0.0802712411655675,-0.214349481422199,0.0293323270348052,-0.0879775967965944,-0.202163043166898,0.0145759936132113,-0.20858671971323,-0.350026758825447,0.674934230677586,0.37507451425933
"367","formal",8,10,0.0180120238520983,-0.0976155905525179,0.136421429241905,0.0627451070759515,-0.0337654834312875,0.147232144654139,-1.49756239427082,-1.6543386542024,-0.904789343560258,0.123068862556107
"368","informal",8,10,-0.0258579340381927,-0.0728897402389509,0.00852549637078419,-0.00408489606898401,-0.0267879826506886,0.0199506863789337,0.474911430681466,-0.488272395107908,-0.994777008399532,NA
"369","hhsize",9,10,-0.276796217566098,0.0459594073681368,-0.625939888277396,-0.307322435368774,-0.0175575123754031,-0.626645213268866,1.24336431517906,0.907583970358975,-0.0350705893749351,-0.606831035210382
"370","hhage",9,10,0.192472374068941,0.400280825276123,0.00777795871182485,0.209462669772994,0.430465968617939,0.00874181333201085,-0.176568848746434,0.100073574584171,0.444529045595837,0.289429245357428
"371","age04",9,10,-0.0297952207219711,-0.0863368583146708,0.019787629407725,-0.0112696994569734,-0.0477543778917163,0.0204937716568793,-0.636791191262449,-0.449776380035794,0.0241001743005791,0.00673454409484223
"372","depratio",9,10,0.166188519153766,0.54202854151184,-0.179017523469267,0.160933283540843,0.545080469967197,-0.180815370837312,2.29401013154961,2.3694424590617,0.22059193052798,-0.440485909891857
"373","pcfloor",9,10,0.332888485133494,0.44541383917363,0.261073997364839,0.335013399398389,0.457919171611351,0.258564821719579,1.12434340319309,1.17743577026862,0.493384147027869,0.502495738033804
"374","eschild",9,10,-0.0846892314870935,-0.188715651203364,0.0199152544140874,-0.0711396514688803,-0.173129728439108,0.0206934735958862,-1.07681305642152,-1.18857555545469,0.0389663678382512,0.39597127448897
"375","jschild",9,10,0.0985812179214547,0.11687259291254,0.0810520548536493,0.0865169451520546,0.120982205834567,0.0814583321246297,-0.126411694651539,-0.291677392310668,0.0221119306005065,0.0325977353730779
"376","sschild",9,10,0.0166097411045499,-0.0391083914708542,0.0751686146963665,0.0082418159860602,-0.0460432828046482,0.0763871366353232,-0.217244687439751,0.0397927056571072,-0.0120715244678664,-0.256349930341984
"377","connected",9,10,-0.0381905359434098,-0.0927396210692175,0.0121817495692934,0,0,0,-0.464221162249805,0,0,0
"378","hhmale",9,10,0.0521877869634872,0.14341902619923,-0.0297079552391549,0.10451493592318,0.253072805158951,-0.0291903276988594,0.439693258492262,0.251129873250842,0.034763494130671,0.319087912799267
"379","hhmarried",9,10,0.00264091627323207,0.101203274495516,-0.0856517180159373,0.0445843308422206,0.179694612050662,-0.0850793411684953,0.0422928667564989,0.125918752068989,0.58664831202862,0.187604562702246
"380","hheduc2",9,10,-0.00476487059530285,-0.141244485725651,0.129734747041602,-0.0143071656616267,-0.164008210199897,0.130408140604809,-0.526474053993203,-0.284005136569953,-0.115395912070808,0.153963145905514
"381","hheduc3",9,10,0.0290073713866009,-0.069675240720544,0.134169871943744,0.0370928292071043,-0.0651125435193934,0.135840806293534,-0.691779227457645,-0.477201081093027,0.199035230242194,0.148693772878482
"382","hheduc4",9,10,-0.0133091430219477,-0.178826265462936,0.153919288484586,0.0323922084939396,-0.0896755539841098,0.156785660985144,-1.68491635077335,-1.46367789442464,-0.0137363795764489,-0.0818817583443339
"383","higheduc2",9,10,-0.264706115857943,-0.524207452636179,-0.0394394722909346,-0.278336064766167,-0.547695377440538,-0.0369846560294323,-3.57799170328549,-2.30122799723497,-0.568836993077738,-0.414999034007985
"384","higheduc3",9,10,-0.0708789627744233,-0.0522213690444783,-0.102725746390278,-0.0362756589889282,0.0283229132604218,-0.101803429462521,-2.4136430544093,-1.21768775071745,-0.217401015847429,-0.538746098720403
"385","higheduc4",9,10,-0.0779266619930955,-0.11344929112909,-0.0356046582907191,-0.0250063348270364,-0.0388739409648024,-0.0342772054853744,-2.10364791809443,-0.866493420061929,-0.15133586491371,0.250715166102172
"386","tfloor",9,10,-0.107735857700648,-0.243891986561812,0.0282442844538409,-0.0339834430613982,-0.110314355413622,0.032822564957982,-1.67697305424166,-0.538236219646566,0.150954429758418,-0.16775233950972
"387","twall",9,10,0.247888862310822,0.40349594969023,0.120414739236127,0.290641133536426,0.47779906036308,0.117745969157385,1.15646726070297,0.924350227807033,0.381232852681938,0.205542381670825
"388","toilet",9,10,0.110610942401542,0.207603568357389,0.0499483685247432,0.141420347652528,0.241359638032054,0.0497645008683226,-0.244416604274377,-0.207634046033058,0.337228549427894,0.0763787798448766
"389","water",9,10,-0.17590582211064,-0.234749925697407,-0.14282401512348,-0.129158168814247,-0.123400632253503,-0.141065191415294,-0.441775384290844,-0.100777944346236,0.049398378694174,-0.356798687368195
"390","lighting",9,10,0.269527816106385,0.466529403130468,0.121065566151722,0.332796288320134,0.596080854617464,0.122540658093931,0.77194433820217,1.15538527472806,0.466699509465398,-0.218981954182953
"391","troof",9,10,0.00317160906157766,0.13791244752785,-0.132989370080584,-0.0314729487567514,0.067018226294336,-0.13291507747012,1.03149137701548,1.24394548381439,-0.0726697981309517,-0.468166812365857
"392","fcook",9,10,0.523484418273838,0.89584807542306,0.21591127524696,0.611586772981646,1.10485888792044,0.215426434203575,2.38918986022582,3.0028382944251,0.708189811495028,0.239215499073094
"393","house",9,10,0.303981333283921,0.587574648872179,0.0550522490396457,0.351279449761128,0.702965186070485,0.0569080063724985,1.84786103544637,2.22973859814824,0.538761302246993,0.00157710305579
"394","computer",9,10,0.583587299350397,0.702986156758055,0.525832790700154,0.593693147893098,0.750332223358879,0.521199219533678,1.21041182559571,1.37696988799714,0.948867607299585,-0.985117267594915
"395","radio",9,10,-0.163767465444916,-0.398802552976049,0.0458870797560213,-0.17370770959852,-0.43900671465936,0.0473210155435328,-1.02411027245049,-1.10604363723504,-0.265436104589163,0.217509966868894
"396","tv",9,10,-0.0060881052180269,0.0653473415989197,-0.0702639643722124,0.0591342992771448,0.182477192054104,-0.0699140727522757,0.364700190658293,0.791396166588565,-0.00952301408543522,-0.677164501396786
"397","dvd",9,10,0.17334470237654,0.238762530442753,0.124905938330898,0.204894932324876,0.287708521302537,0.124701169077834,0.608924518137829,0.485234643749604,0.166110355195522,0.173220553126232
"398","satellite",9,10,0.109557021169136,0.0748231204827352,0.151699088543871,0.133891882483362,0.134588039479143,0.154189401973899,-1.09632338259769,-0.871175616872368,0.501354657537558,0.301566623066693
"399","ac",9,10,0.473469730587462,0.589159188660913,0.411850272289692,0.478967478664678,0.60815330487751,0.415931699460062,2.47405174148011,2.3358268288963,0.267000395379202,NA
"400","gas",9,10,0.372604027724976,0.605270346780581,0.208397087336635,0.388984753666856,0.621613986678752,0.209069139244667,1.17276465421926,0.852206032241534,0.493430094120861,0.373165454319119
"401","refrigerator",9,10,0.270566615705237,0.390767136979368,0.200651773823109,0.342382222183115,0.514554779700534,0.202054679755464,0.257254836160436,0.221353029627956,0.595871135606221,0.237273491287224
"402","bicycle",9,10,0.00112846201431263,0.00113059275378572,0.00238407574898727,0.0209585793615225,0.028315369822828,0.00441631822569672,0.170677206822181,0.188031080009398,0.013268328974547,0.108380406172567
"403","motorcycle",9,10,0.449179561329814,0.760311651984107,0.2060580575493,0.494978535006316,0.86109257982298,0.204600466336831,2.08155818501722,2.19986920836853,0.743431334824372,-0.0301632543608327
"404","auto",9,10,0.581237304743646,0.762629130499507,0.488614004718886,0.616388941743283,0.841672178388384,0.490510121772105,1.78023615583869,1.85060517217026,1.13198040876164,0.993986171716292
"405","hp",9,10,0.458291249791526,0.79644967395599,0.188357088185775,0.508746658340676,0.886501134707412,0.186737159411554,1.61880005877977,1.49270491704097,0.493787805861316,0.356122146703497
"406","jewelry",9,10,0.200237110427884,0.380892559462311,0.0518087105180497,0.227414773117991,0.409597097939017,0.0510019860994275,0.763346992383237,0.664951293268296,0.241549549108361,0.677537200070801
"407","chicken",9,10,-0.0985694385554793,-0.252930643666224,0.0580929325575786,-0.0997456741917922,-0.287668731949649,0.0591867930225017,-1.41234168041795,-1.0817114692258,-0.0664875088052939,-0.159858281984152
"408","cow",9,10,0.02604823311338,0.123701524982544,-0.0552676702100352,0.0311252136896186,0.139706728793466,-0.056577136724442,0.187521468675013,0.359664914454499,0.254914361691494,0.0343460612575847
"409","credit",9,10,0.0794107283140116,0.136042768063297,0.0293508539261954,0.0892000236217587,0.158942750992316,0.0311398428664465,0.45202589302637,0.557516839262298,-0.119555672623587,0.47969051759635
"410","hhsector1",9,10,0.0156524109780239,0.034101653661962,0.0030070121173668,0.0466757306501935,0.0721765456492274,0.013857918190655,0.085092178462204,0.684447448761934,-0.633530039351188,-1.20284283004725
"411","hhsector2",9,10,0.0121061907212309,0.103503727037264,-0.061659347214354,0.0744145620865226,0.213802768206919,-0.0469798365322856,0.74720801700242,1.585629858645,-0.546796414267342,-1.41648627638429
"412","hhsector3",9,10,-0.0181009801980592,-0.0687897563502461,0.0248593154561864,0.0322224019930042,0.00431603658021418,0.0339382224807725,-0.368598192461111,0.258408611335469,-0.660661270215507,-1.13359848473593
"413","formal",9,10,0.14793506722229,0.166332140902863,0.152306084427503,0.173061259273502,0.226031276394975,0.144632084187755,0.220672647782214,1.16652045434311,0.963304503256906,1.60881464382817
"414","informal",9,10,0.066176549939425,0.124979017655277,0.0232601575975026,0.0783537725751848,0.1593395604861,0.015965209427586,0.323574078921392,1.22633952191972,0.904645295830637,1.63484531337509
"415","hhsize",10,10,-0.354717149968724,-0.119929952369444,-0.625170744350813,-0.326407293951263,-0.0676326864665384,-0.622532253684902,1.39432282025025,1.53887263999222,0.100148870339771,-1.00816653949659
"416","hhage",10,10,0.05873567236368,0.12605169414785,0.00927618355675824,0.0537156756140566,0.113536255025205,0.00859462602870666,-0.205692097582658,-0.243900735110554,0.232157531640192,0.373856697890677
"417","age04",10,10,-0.237644352288167,-0.509633310220417,0.0179761812462717,-0.234348284847143,-0.504652139694093,0.0165041208246893,-2.90038097961052,-2.65072758407138,-0.259404110240141,-0.0469057535726015
"418","depratio",10,10,-0.0813969206815634,0.0158250086688662,-0.185881309948675,-0.0768081478086463,-0.00170801126479577,-0.186788288865322,0.828490294108078,0.6421471090797,0.0870900747955776,0.29683710387786
"419","pcfloor",10,10,0.444407694956395,0.669682948205978,0.262398333298308,0.43350883912394,0.665668599176021,0.262828371131576,2.29792822433136,2.43221556304439,0.759418784045767,0.164618582863738
"420","eschild",10,10,0.145151230899644,0.295882742847024,0.0274554803140125,0.169521436217854,0.313603479032572,0.0258142722064219,-0.0294540034434355,-0.0060018034323818,-0.0933549428599003,-0.040246581925882
"421","jschild",10,10,0.0109226657574386,-0.0558166742561236,0.0803939976145088,0.0261854979991442,-0.0232324562840039,0.0820386389508352,0.0834319730071095,0.122760117962932,-0.0652962971112236,0.484620884430799
"422","sschild",10,10,-0.0545295980818188,-0.181402868194288,0.0744763440497313,-0.0674537520451311,-0.209923584252604,0.0757984760238447,-1.32983916287557,-1.45560059199313,0.103982155896597,0.151136765113916
"423","connected",10,10,-0.0766723906951695,-0.205494062063877,0.00993330337362471,0,0,0,-0.630105309029249,0,0,0
"424","hhmale",10,10,0.0511379556919315,0.146845123087488,-0.043887496782746,0.02209720407403,0.0979792678366363,-0.0366832095184946,0.127358054999987,0.0435276424637585,0.274236803098404,-0.0116780464399595
"425","hhmarried",10,10,0.130857672243687,0.332224424831623,-0.0730597525841325,0.0888289514868248,0.27066897318509,-0.0770260591345584,1.18644097860014,1.1333210000649,0.637931094815352,-0.263673123097786
"426","hheduc2",10,10,0.0417456739854424,-0.0510904568821106,0.133236708028585,0.0150815439743812,-0.100544535557392,0.129076390931368,-0.125894360241618,-0.460984075771099,0.132057620952353,0.0674851726162687
"427","hheduc3",10,10,-0.0344809874302241,-0.20376209756326,0.136259057151587,-0.0545354471750492,-0.221777171566244,0.135809020868536,-0.669288452039552,-0.779724867027716,0.210156718825747,0.766305283594462
"428","hheduc4",10,10,0.243679965813531,0.345700303840229,0.162753194212571,0.223630050396576,0.314943708065506,0.161877367000789,0.906696613326828,0.73491224920738,0.624522672280643,0.228343100287048
"429","higheduc2",10,10,-0.0810859942969129,-0.143112764830638,-0.0320179769796803,-0.0987583582840384,-0.170438345067221,-0.034079615532567,-1.43039335095525,-1.06295242190625,-0.0979616755851059,-0.832837305813048
"430","higheduc3",10,10,-0.170903919001821,-0.272241339990613,-0.100312749517157,-0.201254304013127,-0.321736334242567,-0.104519104692663,-0.990849946549441,-0.898107475802949,-0.0666996228547634,-0.781483319228504
"431","higheduc4",10,10,-0.0282263660929928,-0.046617663026949,-0.0328272686408719,-0.0450873147619335,-0.0610670577506111,-0.0361477756313516,-0.761728027527374,-0.559401075568285,-0.0817077873821389,-0.677718805146974
"432","tfloor",10,10,0.0267939279269369,0.00691908542201593,0.0334307137793587,-0.0168939383084635,-0.0382265751955162,0.0295079678612967,-0.932803513123461,-0.519779112010621,0.35539320079148,0.152279885848307
"433","twall",10,10,0.30338792170629,0.520731124664842,0.121032710842596,0.30438443971233,0.551052167523,0.121358210834057,1.78930604801442,1.97238724342601,0.399080489452375,0.154700501812501
"434","toilet",10,10,0.131230281334144,0.230185532334467,0.0491621825268615,0.127996869163689,0.222016843502619,0.051446266800947,0.291336075098684,0.188643807521875,0.335866798773501,0.187255680433895
"435","water",10,10,-0.127735320937168,-0.124363523078898,-0.139989529374571,-0.152811848288627,-0.176272136086862,-0.141064208270028,-0.324891015748358,-0.0386738519670229,-0.202088983459674,-0.672337296089458
"436","lighting",10,10,0.173659245585446,0.246539238688633,0.118124121412034,0.186257984076536,0.265190983272341,0.118807899104431,0.385496980492336,0.218516188737566,-0.0690369728408752,0.0650835298359637
"437","troof",10,10,-0.155762785385522,-0.214764884394541,-0.132146226451951,-0.167466603173262,-0.256584236250908,-0.132718600655393,-1.4349020101122,-1.78863643217051,0.123456385466326,-0.251560832061897
"438","fcook",10,10,0.369757685393103,0.559123191141258,0.21237330660497,0.343214458983552,0.530805527693575,0.211580309950381,1.29570783709975,1.13246572663721,0.370029164452668,0.218064580480439
"439","house",10,10,-0.00623653228900073,-0.0559030118364905,0.0515460651193086,-0.020649332101868,-0.0965348186610473,0.049483811362007,-1.24459098122988,-1.30467622280503,0.349955965388962,-0.0720228759863161
"440","computer",10,10,0.593475383853595,0.714037774570296,0.527195238037186,0.565594355932718,0.688303479893884,0.52091656690955,2.13986946712415,1.91875384073003,0.586352162054485,-0.626621721535976
"441","radio",10,10,0.00482802213436572,-0.0393715386365892,0.0479202773140721,0.00699369176941662,-0.0330856100788257,0.0495191334956764,-0.0951818662934958,-0.0652820788696134,-0.0705403513255027,0.0915322673995302
"442","tv",10,10,0.12052032063912,0.33497260349156,-0.0661877739252847,0.110868286067197,0.303484269001856,-0.0645293872247839,0.96778436571462,0.855815690472639,0.178268973160142,0.246375560747124
"443","dvd",10,10,0.368524089732913,0.654925976710251,0.127436755692362,0.377166628565607,0.662979387521728,0.129394045163261,1.16149653529012,1.03652763996711,0.420502421535096,0.487742227912405
"444","satellite",10,10,0.107359770084486,0.0669664965719782,0.151208038524262,0.100705339495917,0.072808723098046,0.151113155656011,-1.31450787807039,-1.2900538083932,0.299309019311269,-0.568513982976516
"445","ac",10,10,0.284388371237749,0.210824856260938,0.386729763982688,0.283275317987899,0.210804060777952,0.392737952038032,-1.34784254917376,-1.02352260164836,0.648536151506374,NA
"446","gas",10,10,0.250793863294784,0.323073565523641,0.205693701888239,0.247375898853202,0.312375146717738,0.207290532477108,0.86499760974989,0.781315987209484,0.16525822279977,-0.0247437130701322
"447","refrigerator",10,10,0.474559538116352,0.798665849252317,0.207981453360535,0.455533623155679,0.774563740108895,0.205423829176768,2.0101327980254,1.95952530045619,0.829765644061058,0.393977212782899
"448","bicycle",10,10,-0.0813287903605783,-0.162399738788837,0.000900080565849864,-0.0965906720520363,-0.229875926935087,0.00115898399697107,-0.747489887438502,-0.852540238736521,-0.150068184262674,0.0634324297437576
"449","motorcycle",10,10,0.462994064258863,0.771315335276234,0.20688657394727,0.433963558837932,0.719139156062,0.205937669156252,1.33242907830628,1.21000661114272,0.622362781460094,0.241669381275932
"450","auto",10,10,0.397441904981126,0.368811945473978,0.478372376033155,0.395902811366677,0.360746229690947,0.479233995039141,-0.560297531898374,-0.467623051105378,0.801044304719583,-0.399987264918239
"451","hp",10,10,0.023102213762003,-0.111455743401862,0.177625814298772,0.0281162475433823,-0.132909278798634,0.178510442007203,-0.196280568038468,-0.211618231480274,-0.0533629570444986,0.0641094346132703
"452","jewelry",10,10,0.170323588953486,0.306050119081792,0.0506660791476291,0.186170408340974,0.338164538787742,0.0511578037770996,0.693441566813715,0.661695056664754,0.150316595655893,0.549737918740368
"453","chicken",10,10,0.100338838009351,0.130728409340205,0.059725652701595,0.0835898641364118,0.107493720387101,0.0601989263708184,0.17135100779105,0.21545477910336,0.105216535107252,0.187663937087181
"454","cow",10,10,-0.0664694800517702,-0.0878922476969833,-0.0608312222750067,-0.0576223565366775,-0.0769460102465663,-0.0591001879216239,-0.989986067563449,-0.97437209938713,0.272982231671751,-0.845624487897388
"455","credit",10,10,0.0303850249610722,0.0267131350970546,0.0251052738301396,0.0255332460173146,0.033564895922197,0.0291126682336915,0.0492866424961121,-0.113014748749254,-0.190765948611368,0.142856680454099
"456","hhsector1",10,10,0.0895315233683347,0.186437106002513,0.00407823676884218,0.106612812966259,0.203316224837198,0.0159959353574698,0.399229613575966,0.574459302383117,0.198216648085641,0.82333994424207
"457","hhsector2",10,10,-0.058095639544159,-0.0699511189512401,-0.0650178113004872,-0.0547646788986868,-0.0609765164529553,-0.0521691328903983,-0.840324646134763,-0.708933166006431,0.225380599444699,1.02074595639992
"458","hhsector3",10,10,0.00177318543211901,-0.0126566046876399,0.022175537487555,0.00192681992989513,-0.0297268878876277,0.0348137793519166,-0.747892020826622,-0.67012236839006,0.188173545855657,1.05145669014453
"459","formal",10,10,0.332693491610293,0.535470605979379,0.156065474208324,0.302161245646556,0.485833641996182,0.143883837691106,-0.0903807761598939,0.175705604009623,-0.0344032749325783,-0.244406964803019
"460","informal",10,10,-0.0883855284461915,-0.216878762725759,0.0250713825504724,-0.124584310910309,-0.281842176026035,0.0114741052958926,-1.23559502743865,-1.00815564939874,-0.287843285166076,NA
"461","hhsize",1,25,-0.435703366873695,-0.290437004999578,-0.63472440482784,-0.465736272514102,-0.346280959908499,-0.637238956672037,-0.685059149845049,-0.833840422541234,-0.377373016446198,-0.757182829856106
"462","hhage",1,25,0.125084654497492,0.25243094870845,0.0159116916818548,0.138615250280099,0.280869231976291,0.0168313279481482,0.539284780824026,0.713905398458617,0.233311112256579,0.359255133381144
"463","age04",1,25,0.191923027345433,0.37649164068395,0.031135966262902,0.173970677440204,0.318959591645254,0.0317841187053385,0.832176142069424,0.851671794041136,0.263979593561055,0.0397269124982198
"464","depratio",1,25,-0.339303931195633,-0.513033444534455,-0.195824120840653,-0.290977077937397,-0.419728521079727,-0.195104873036277,-1.0193407334517,-0.990695596923517,-0.23155821251141,-0.232715652374965
"465","pcfloor",1,25,0.284228024977641,0.34860385588306,0.258071155047955,0.272573249320802,0.29105707986768,0.259086680520391,0.541330946204152,0.495945652088599,0.320157225843521,0.273074322260118
"466","eschild",1,25,0.0136504256935368,-0.00259241820486141,0.0317782337820036,0.068953255574427,0.0983400114448172,0.0333339811091323,0.372908082531001,0.415362513328306,0.0395809792515187,0.109844764524729
"467","jschild",1,25,0.220558889163688,0.379241721490613,0.0862146477184196,0.202270486096507,0.337377693214853,0.0866210653626016,0.697164376601746,0.674640006705191,0.291043128740554,0.220816616923592
"468","sschild",1,25,0.138161083324306,0.203601801219758,0.0800095395103018,0.118998995246153,0.195855805335479,0.0789299286240578,0.27616597586247,0.329194150075882,0.165101006015074,-0.0419072405351419
"469","connected",1,25,0.139285803945813,0.283128698443266,0.0114778933358608,0,0,0,0.333817306963654,0,0,0
"470","hhmale",1,25,0.0801309073000699,0.211218055420515,-0.0436173714002407,0.0913238788509673,0.226546552171032,-0.0430030824337923,0.083134744367296,0.0204875700602819,0.289348563940874,0.266516752075002
"471","hhmarried",1,25,0.109482217560865,0.324144618513801,-0.0739548678385627,0.129779288788188,0.346042991630492,-0.0761717740916758,0.662320546528418,0.837599590460671,0.508863556278238,-0.391827044468787
"472","hheduc2",1,25,0.328910734065352,0.558559505438347,0.141063369282527,0.30414180537005,0.492541571694712,0.140243983566334,1.12268574237943,1.04854318051934,0.311017274905975,0.530010790269279
"473","hheduc3",1,25,0.131166453625495,0.126183499419098,0.146903789901202,0.127712843291591,0.13565229269501,0.146236055793079,0.264202338490949,0.271871731974365,0.100218766154256,0.388301628587133
"474","hheduc4",1,25,0.412696849014741,0.70167440015921,0.170246673965447,0.374850097548607,0.621012982365819,0.172350362988018,1.27690777503962,1.32355950360457,0.454225952471298,0.28999571334358
"475","higheduc2",1,25,-0.119079901348239,-0.208070230049704,-0.0230884020192353,-0.0351387521678121,-0.0694829458427652,-0.0147124729448563,0.0745023778486025,0.226650238382851,-0.120013000054309,-0.653434099146361
"476","higheduc3",1,25,-0.0663631908684121,-0.0377704837339177,-0.0911834725243263,0.00698340374625475,0.092673087779171,-0.0794670552901915,0.541496306357563,0.65564073837865,-0.0402849157145658,-0.6592678501899
"477","higheduc4",1,25,0.159193002190305,0.348146901437913,-0.0246176746580494,0.163473375242308,0.352412723636365,-0.0125247425997352,0.783951074599186,0.883904845192684,0.221529152378415,-0.510113673676479
"478","tfloor",1,25,0.0770960648275805,0.143291043666426,0.0329940833727957,0.0955440781370141,0.175868593125225,0.032513619949921,0.0897170270785866,0.12398979382598,0.25296811591923,-0.0787689004722236
"479","twall",1,25,0.587750920081503,1.11033006186097,0.123702926498275,0.469776480985415,0.875047090889351,0.120658155040877,1.62089545578949,1.61732254396607,0.725365172587371,0.24927260964134
"480","toilet",1,25,0.245109420016242,0.483480960992979,0.0495713818573066,0.190671159830434,0.350466969308638,0.0505164148594537,0.625787499512148,0.636766588521504,0.336399590955974,-0.164815489761126
"481","water",1,25,-0.208121096120916,-0.287768319713502,-0.144485045795414,-0.151719679821886,-0.175448816549786,-0.14309144571516,-0.836130975389435,-0.705757400505151,0.0124848948532677,-0.0271664341488828
"482","lighting",1,25,0.382599328530608,0.683007498903694,0.119734191905697,0.338891621866626,0.595437684548791,0.119185569595498,1.07674357878798,1.16936035288842,0.497957241714961,0.279955880036638
"483","troof",1,25,0.0201183747257035,0.174365188775743,-0.128164883051393,0.0286944546818953,0.191043629887679,-0.127071770244702,0.673332035724989,1.38939074516945,0.0325629154762703,-0.266543865085666
"484","fcook",1,25,0.33592710921753,0.486927321749886,0.211954809879922,0.310354502016257,0.423825701748929,0.211623932342988,0.555304281592773,0.675050415756645,0.270626268260956,0.46819302292978
"485","house",1,25,-1.61341806538109e-05,-0.0568656967098938,0.0485884288492922,1.60525847323225e-05,-0.0389342526549348,0.0504441916490944,-0.331805217819283,-0.308047967054243,0.143510449767037,0.242112754318055
"486","computer",1,25,0.654973565881435,0.863936246283943,0.524077480680722,0.634365423303806,0.784461736877546,0.526241266291736,1.40517937957633,1.34840223806376,0.797079179598914,0.408546969786073
"487","radio",1,25,-0.0758061595486092,-0.188463331976291,0.044804398543943,-0.0778311741273856,-0.207175584801228,0.0468815604827759,-0.47280427409429,-0.522661451466132,-0.150556049968735,-0.00341754431297385
"488","tv",1,25,0.0493035697828247,0.175191237139667,-0.0661460081934135,0.0478659748774529,0.173472317637685,-0.0628095662818041,0.371763702066785,0.414063177540244,0.222468178705875,-0.319830586534248
"489","dvd",1,25,0.226221106370565,0.354196541053223,0.125258267541673,0.175501732787173,0.252251563536335,0.12184502299392,0.567370982187041,0.516883582921083,0.164435392030632,0.0619173212949496
"490","satellite",1,25,0.0430800462570543,-0.0710794518471608,0.149177791887491,0.0263008181944444,-0.0826793740935969,0.149158380502977,-0.801721252561502,-0.716085283109642,0.0424416605902143,0.358684204521028
"491","ac",1,25,0.375993559602554,0.395301247668638,0.400231473291932,0.388935307180142,0.405347696650875,0.398415201315371,0.755349191879448,0.638003021533754,0.175993969349809,0.209231654142138
"492","gas",1,25,0.263956562502901,0.337477085775248,0.206235173216186,0.207401290774167,0.244410663807696,0.202708768145167,0.201157651790647,0.193140141653541,0.370726174539552,0.359203185473086
"493","refrigerator",1,25,0.534800863438721,0.907084488153011,0.207152050889276,0.47048172827766,0.77410474236316,0.206757873397654,1.42434434351836,1.40428289226249,0.727827203615817,0.0699999706097671
"494","bicycle",1,25,0.0695995121460687,0.159108790127334,0.00430836438536974,0.102320580566617,0.214555038781257,0.00629828729947755,0.482196813874185,0.589070144819448,0.112485693317249,-0.114565128250174
"495","motorcycle",1,25,0.29796298474779,0.441186301458143,0.20202285743358,0.265027757408812,0.350537883085665,0.201389907107201,0.495655511071588,0.531915521605923,0.428165403445285,0.318591673382696
"496","auto",1,25,0.691493573855539,0.951241696141337,0.495439190547675,0.653290307337123,0.888049212348573,0.49960851407752,3.03534745572333,2.94640947687237,1.46036496143044,0.82703854350768
"497","hp",1,25,0.160557402984611,0.162245655181308,0.179545633696806,0.144174500148822,0.1151110692187,0.178449061664459,0.0270230886684241,0.0344297105295591,0.160234656521934,0.411057029357105
"498","jewelry",1,25,0.204106915498036,0.385950029881939,0.0498497386990879,0.161791080333217,0.286242829907449,0.0496484622644413,0.334964026847173,0.320117711605452,0.260576832140479,0.0700727632701113
"499","chicken",1,25,0.109063824238771,0.17616259867775,0.0602894198782247,0.0822970967520222,0.125376350905273,0.0631641290836432,0.214016157224751,0.177565186854022,0.0921756660419426,0.00349680569936391
"500","cow",1,25,0.188088300272205,0.463578155867166,-0.0505143700998809,0.148822259180195,0.373097020445279,-0.0518370906917705,0.906973706084789,0.884790300769713,0.530529168781433,0.179788224173694
"501","credit",1,25,-0.151996875829942,-0.347382427723929,0.0189386949033315,-0.142426508874549,-0.315572009531862,0.0183491704089365,-0.835727168947546,-0.80956911996,-0.288041275487881,0.178473955834576
"502","hhsector1",1,25,0.208569832596196,0.446840091538815,0.00225270074867942,0.243479581848965,0.470393295523512,0.0241840205617935,1.0711114928378,1.04049733668099,0.0906171774430669,0.285778232574004
"503","hhsector2",1,25,-0.244917799086941,-0.441126261094862,-0.0677450862922587,-0.158045822223099,-0.297858046475271,-0.0482289857242762,-0.347920166444376,-0.302323156600691,-0.534582578610081,0.103550417339537
"504","hhsector3",1,25,0.194066756104544,0.384109866238514,0.0244805156789932,0.219769503036109,0.398482727285126,0.0451135007573609,1.03925961269258,1.06892815079324,-0.00510914143987742,0.173181911960278
"505","formal",1,25,0.268959173096626,0.406429581057226,0.161853892111863,0.27885653338089,0.414965267346675,0.15576566141295,0.493689401792938,0.724689606861047,0.268459750974593,0.0424719930074407
"506","informal",1,25,0.0404828635482666,0.0482979087638716,0.0337923437416232,0.0869762484325139,0.158355164221184,0.02693451252221,0.0547243391651441,0.352685461962094,0.0416391095332663,NA
"507","hhsize",2,25,-0.497033217664179,-0.426762223561414,-0.630771666359808,-0.537162504614415,-0.494800085355499,-0.634395440699249,-0.80960963896455,-0.727557890369553,-0.360692237054095,-0.568304893417426
"508","hhage",2,25,0.15493693359121,0.308617992912071,0.00926545545225374,0.165906072880822,0.340206025066023,0.0146627199183982,0.534981885236706,0.573769913428411,0.343086683484111,0.0944686002319494
