"","Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy","Method","CBT_ncomm","TD","rep"
"26",0.625,0.898305084745763,0.625,0.898305084745763,0.625,0.625,0.625,0.213333333333333,0.133333333333333,0.213333333333333,0.761652542372881,"CBT DU",5,0.523305084745763,4
"27",0.375,0.830508474576271,0.375,0.830508474576271,0.375,0.375,0.375,0.213333333333333,0.08,0.213333333333333,0.602754237288136,"PMT OLS",5,0.205508474576271,4
"28",0.40625,0.838983050847458,0.40625,0.838983050847458,0.40625,0.40625,0.40625,0.213333333333333,0.0866666666666667,0.213333333333333,0.622616525423729,"CBT Logit",5,0.245233050847458,4
"29",0.446153846153846,0.848739495798319,0.446153846153846,0.848739495798319,0.446153846153846,0.446153846153846,0.446153846153846,0.214521452145215,0.0957095709570957,0.214521452145215,0.647446670976083,"Hybrid Score (corrected)",5,0.294893341952165,5
"30",0.461538461538462,0.852941176470588,0.461538461538461,0.852941176470588,0.461538461538462,0.461538461538462,0.461538461538462,0.214521452145215,0.099009900990099,0.214521452145215,0.657239819004525,"Hybrid Score",5,0.31447963800905,5
"31",0.492307692307692,0.861344537815126,0.492307692307692,0.861344537815126,0.492307692307692,0.492307692307692,0.492307692307692,0.214521452145215,0.105610561056106,0.214521452145215,0.676826115061409,"CBT Score (corrected)",5,0.353652230122818,5
"32",0.476923076923077,0.857142857142857,0.476923076923077,0.857142857142857,0.476923076923077,0.476923076923077,0.476923076923077,0.214521452145215,0.102310231023102,0.214521452145215,0.667032967032967,"CBT Score",5,0.334065934065934,5
"33",0.538461538461538,0.873949579831933,0.538461538461538,0.873949579831933,0.538461538461538,0.538461538461538,0.538461538461538,0.214521452145215,0.115511551155116,0.214521452145215,0.706205559146736,"CBT DU",5,0.412411118293471,5
"34",0.4,0.836134453781513,0.4,0.836134453781513,0.4,0.4,0.4,0.214521452145215,0.0858085808580858,0.214521452145215,0.618067226890756,"PMT OLS",5,0.236134453781513,5
"35",0.461538461538462,0.852941176470588,0.461538461538461,0.852941176470588,0.461538461538462,0.461538461538462,0.461538461538462,0.214521452145215,0.099009900990099,0.214521452145215,0.657239819004525,"CBT Logit",5,0.31447963800905,5
"36",0.575342465753425,0.876984126984127,0.575342465753425,0.876984126984127,0.575342465753425,0.575342465753425,0.575342465753425,0.224615384615385,0.129230769230769,0.224615384615385,0.726163296368776,"Hybrid Score (corrected)",5,0.452326592737552,6
"37",0.616438356164384,0.888888888888889,0.616438356164383,0.888888888888889,0.616438356164384,0.616438356164384,0.616438356164384,0.224615384615385,0.138461538461538,0.224615384615385,0.752663622526636,"Hybrid Score",5,0.505327245053272,6
"38",0.493150684931507,0.853174603174603,0.493150684931507,0.853174603174603,0.493150684931507,0.493150684931507,0.493150684931507,0.224615384615385,0.110769230769231,0.224615384615385,0.673162644053055,"CBT Score (corrected)",5,0.34632528810611,6
"39",0.534246575342466,0.865079365079365,0.534246575342466,0.865079365079365,0.534246575342466,0.534246575342466,0.534246575342466,0.224615384615385,0.12,0.224615384615385,0.699662970210915,"CBT Score",5,0.399325940421831,6
"40",0.589041095890411,0.880952380952381,0.589041095890411,0.880952380952381,0.589041095890411,0.589041095890411,0.589041095890411,0.224615384615385,0.132307692307692,0.224615384615385,0.734996738421396,"CBT DU",5,0.469993476842792,6
"41",0.26027397260274,0.785714285714286,0.26027397260274,0.785714285714286,0.26027397260274,0.26027397260274,0.26027397260274,0.224615384615385,0.0584615384615385,0.224615384615385,0.522994129158513,"PMT OLS",5,0.0459882583170254,6
"42",0.383561643835616,0.821428571428571,0.383561643835616,0.821428571428571,0.383561643835616,0.383561643835616,0.383561643835616,0.224615384615385,0.0861538461538462,0.224615384615385,0.602495107632094,"CBT Logit",5,0.204990215264188,6
"43",0.541666666666667,0.866396761133603,0.541666666666667,0.866396761133603,0.541666666666667,0.541666666666667,0.541666666666667,0.225705329153605,0.122257053291536,0.225705329153605,0.704031713900135,"Hybrid Score (corrected)",5,0.40806342780027,7
"44",0.527777777777778,0.862348178137652,0.527777777777778,0.862348178137652,0.527777777777778,0.527777777777778,0.527777777777778,0.225705329153605,0.119122257053292,0.225705329153605,0.695062977957715,"Hybrid Score",5,0.39012595591543,7
"45",0.5,0.854251012145749,0.5,0.854251012145749,0.5,0.5,0.5,0.225705329153605,0.112852664576803,0.225705329153605,0.677125506072874,"CBT Score (corrected)",5,0.354251012145749,7
"46",0.444444444444444,0.838056680161943,0.444444444444445,0.838056680161943,0.444444444444444,0.444444444444444,0.444444444444444,0.225705329153605,0.100313479623824,0.225705329153605,0.641250562303194,"CBT Score",5,0.282501124606388,7
"47",0.611111111111111,0.88663967611336,0.611111111111111,0.88663967611336,0.611111111111111,0.611111111111111,0.611111111111111,0.225705329153605,0.137931034482759,0.225705329153605,0.748875393612236,"CBT DU",5,0.497750787224472,7
"48",0.305555555555556,0.797570850202429,0.305555555555556,0.797570850202429,0.305555555555556,0.305555555555556,0.305555555555556,0.225705329153605,0.0689655172413793,0.225705329153605,0.551563202878992,"PMT OLS",5,0.103126405757985,7
"49",0.416666666666667,0.82995951417004,0.416666666666667,0.82995951417004,0.416666666666667,0.416666666666667,0.416666666666667,0.225705329153605,0.0940438871473354,0.225705329153605,0.623313090418354,"CBT Logit",5,0.246626180836707,7
"50",0.464788732394366,0.858736059479554,0.464788732394366,0.858736059479554,0.464788732394366,0.464788732394366,0.464788732394366,0.208823529411765,0.0970588235294118,0.208823529411765,0.66176239593696,"Hybrid Score (corrected)",5,0.32352479187392,8
"51",0.47887323943662,0.862453531598513,0.47887323943662,0.862453531598513,0.47887323943662,0.47887323943662,0.47887323943662,0.208823529411765,0.1,0.208823529411765,0.670663385517566,"Hybrid Score",5,0.341326771035133,8
"52",0.47887323943662,0.862453531598513,0.47887323943662,0.862453531598513,0.47887323943662,0.47887323943662,0.47887323943662,0.208823529411765,0.1,0.208823529411765,0.670663385517566,"CBT Score (corrected)",5,0.341326771035133,8
"53",0.436619718309859,0.851301115241636,0.436619718309859,0.851301115241636,0.436619718309859,0.436619718309859,0.436619718309859,0.208823529411765,0.0911764705882353,0.208823529411765,0.643960416775747,"CBT Score",5,0.287920833551495,8
"54",0.535211267605634,0.877323420074349,0.535211267605634,0.877323420074349,0.535211267605634,0.535211267605634,0.535211267605634,0.208823529411765,0.111764705882353,0.208823529411765,0.706267343839992,"CBT DU",5,0.412534687679983,8
"55",0.323943661971831,0.821561338289963,0.323943661971831,0.821561338289963,0.323943661971831,0.323943661971831,0.323943661971831,0.208823529411765,0.0676470588235294,0.208823529411765,0.572752500130897,"PMT OLS",5,0.145505000261794,8
"56",0.464788732394366,0.858736059479554,0.464788732394366,0.858736059479554,0.464788732394366,0.464788732394366,0.464788732394366,0.208823529411765,0.0970588235294118,0.208823529411765,0.66176239593696,"CBT Logit",5,0.32352479187392,8
"57",0.603174603174603,0.887387387387387,0.603174603174603,0.887387387387387,0.603174603174603,0.603174603174603,0.603174603174603,0.221052631578947,0.133333333333333,0.221052631578947,0.745280995280995,"Hybrid Score (corrected)",5,0.490561990561991,9
"58",0.53968253968254,0.869369369369369,0.53968253968254,0.869369369369369,0.53968253968254,0.53968253968254,0.53968253968254,0.221052631578947,0.119298245614035,0.221052631578947,0.704525954525955,"Hybrid Score",5,0.409051909051909,9
"59",0.412698412698413,0.833333333333333,0.412698412698413,0.833333333333333,0.412698412698413,0.412698412698413,0.412698412698413,0.221052631578947,0.0912280701754386,0.221052631578947,0.623015873015873,"CBT Score (corrected)",5,0.246031746031746,9
"60",0.492063492063492,0.855855855855856,0.492063492063492,0.855855855855856,0.492063492063492,0.492063492063492,0.492063492063492,0.221052631578947,0.108771929824561,0.221052631578947,0.673959673959674,"CBT Score",5,0.347919347919348,9
"61",0.603174603174603,0.887387387387387,0.603174603174603,0.887387387387387,0.603174603174603,0.603174603174603,0.603174603174603,0.221052631578947,0.133333333333333,0.221052631578947,0.745280995280995,"CBT DU",5,0.490561990561991,9
"62",0.396825396825397,0.828828828828829,0.396825396825397,0.828828828828829,0.396825396825397,0.396825396825397,0.396825396825397,0.221052631578947,0.087719298245614,0.221052631578947,0.612827112827113,"PMT OLS",5,0.225654225654226,9
"63",0.317460317460317,0.806306306306306,0.317460317460317,0.806306306306306,0.317460317460317,0.317460317460317,0.317460317460317,0.221052631578947,0.0701754385964912,0.221052631578947,0.561883311883312,"CBT Logit",5,0.123766623766624,9
"64",0.514285714285714,0.865079365079365,0.514285714285714,0.865079365079365,0.514285714285714,0.514285714285714,0.514285714285714,0.217391304347826,0.111801242236025,0.217391304347826,0.68968253968254,"Hybrid Score (corrected)",5,0.379365079365079,10
"65",0.514285714285714,0.865079365079365,0.514285714285714,0.865079365079365,0.514285714285714,0.514285714285714,0.514285714285714,0.217391304347826,0.111801242236025,0.217391304347826,0.68968253968254,"Hybrid Score",5,0.379365079365079,10
"66",0.442857142857143,0.845238095238095,0.442857142857143,0.845238095238095,0.442857142857143,0.442857142857143,0.442857142857143,0.217391304347826,0.0962732919254658,0.217391304347826,0.644047619047619,"CBT Score (corrected)",5,0.288095238095238,10
"67",0.457142857142857,0.849206349206349,0.457142857142857,0.849206349206349,0.457142857142857,0.457142857142857,0.457142857142857,0.217391304347826,0.0993788819875776,0.217391304347826,0.653174603174603,"CBT Score",5,0.306349206349206,10
"68",0.6,0.888888888888889,0.6,0.888888888888889,0.6,0.6,0.6,0.217391304347826,0.130434782608696,0.217391304347826,0.744444444444444,"CBT DU",5,0.488888888888889,10
"69",0.214285714285714,0.781746031746032,0.214285714285714,0.781746031746032,0.214285714285714,0.214285714285714,0.214285714285714,0.217391304347826,0.046583850931677,0.217391304347826,0.498015873015873,"PMT OLS",5,-0.00396825396825398,10
"70",0.414285714285714,0.837301587301587,0.414285714285714,0.837301587301587,0.414285714285714,0.414285714285714,0.414285714285714,0.217391304347826,0.0900621118012422,0.217391304347826,0.625793650793651,"CBT Logit",5,0.251587301587302,10
"71",0.587301587301587,0.875,0.587301587301587,0.875,0.587301587301587,0.587301587301587,0.587301587301587,0.232472324723247,0.136531365313653,0.232472324723247,0.731150793650794,"Hybrid Score (corrected)",5,0.462301587301587,11
"72",0.571428571428571,0.870192307692308,0.571428571428571,0.870192307692308,0.571428571428571,0.571428571428571,0.571428571428571,0.232472324723247,0.132841328413284,0.232472324723247,0.72081043956044,"Hybrid Score",5,0.441620879120879,11
"73",0.507936507936508,0.850961538461538,0.507936507936508,0.850961538461538,0.507936507936508,0.507936507936508,0.507936507936508,0.232472324723247,0.118081180811808,0.232472324723247,0.679449023199023,"CBT Score (corrected)",5,0.358898046398046,11
"74",0.492063492063492,0.846153846153846,0.492063492063492,0.846153846153846,0.492063492063492,0.492063492063492,0.492063492063492,0.232472324723247,0.114391143911439,0.232472324723247,0.669108669108669,"CBT Score",5,0.338217338217338,11
"75",0.634920634920635,0.889423076923077,0.634920634920635,0.889423076923077,0.634920634920635,0.634920634920635,0.634920634920635,0.232472324723247,0.14760147601476,0.232472324723247,0.762171855921856,"CBT DU",5,0.524343711843712,11
"76",0.222222222222222,0.764423076923077,0.222222222222222,0.764423076923077,0.222222222222222,0.222222222222222,0.222222222222222,0.232472324723247,0.0516605166051661,0.232472324723247,0.49332264957265,"PMT OLS",5,-0.0133547008547009,11
"77",0.444444444444444,0.831730769230769,0.444444444444444,0.831730769230769,0.444444444444444,0.444444444444444,0.444444444444444,0.232472324723247,0.103321033210332,0.232472324723247,0.638087606837607,"CBT Logit",5,0.276175213675214,11
"78",0.607843137254902,0.895287958115183,0.607843137254902,0.895287958115183,0.607843137254902,0.607843137254902,0.607843137254902,0.210743801652893,0.128099173553719,0.210743801652893,0.751565547685043,"Hybrid Score (corrected)",5,0.503131095370085,12
"79",0.627450980392157,0.900523560209424,0.627450980392157,0.900523560209424,0.627450980392157,0.627450980392157,0.627450980392157,0.210743801652893,0.132231404958678,0.210743801652893,0.76398727030079,"Hybrid Score",5,0.527974540601581,12
"80",0.568627450980392,0.884816753926702,0.568627450980392,0.884816753926702,0.568627450980392,0.568627450980392,0.568627450980392,0.210743801652893,0.119834710743802,0.210743801652893,0.726722102453547,"CBT Score (corrected)",5,0.453444204907094,12
"81",0.568627450980392,0.884816753926702,0.568627450980392,0.884816753926702,0.568627450980392,0.568627450980392,0.568627450980392,0.210743801652893,0.119834710743802,0.210743801652893,0.726722102453547,"CBT Score",5,0.453444204907094,12
"82",0.588235294117647,0.890052356020942,0.588235294117647,0.890052356020942,0.588235294117647,0.588235294117647,0.588235294117647,0.210743801652893,0.12396694214876,0.210743801652893,0.739143825069295,"CBT DU",5,0.47828765013859,12
"83",0.450980392156863,0.853403141361257,0.450980392156863,0.853403141361257,0.450980392156863,0.450980392156863,0.450980392156863,0.210743801652893,0.0950413223140496,0.210743801652893,0.65219176675906,"PMT OLS",5,0.304383533518119,12
"84",0.411764705882353,0.842931937172775,0.411764705882353,0.842931937172775,0.411764705882353,0.411764705882353,0.411764705882353,0.210743801652893,0.0867768595041322,0.210743801652893,0.627348321527564,"CBT Logit",5,0.254696643055128,12
"85",0.515151515151515,0.862068965517241,0.515151515151515,0.862068965517241,0.515151515151515,0.515151515151515,0.515151515151515,0.221476510067114,0.114093959731544,0.221476510067114,0.688610240334378,"Hybrid Score (corrected)",5,0.377220480668756,13
"86",0.515151515151515,0.862068965517241,0.515151515151515,0.862068965517241,0.515151515151515,0.515151515151515,0.515151515151515,0.221476510067114,0.114093959731544,0.221476510067114,0.688610240334378,"Hybrid Score",5,0.377220480668756,13
"87",0.363636363636364,0.818965517241379,0.363636363636364,0.818965517241379,0.363636363636364,0.363636363636364,0.363636363636364,0.221476510067114,0.0805369127516778,0.221476510067114,0.591300940438871,"CBT Score (corrected)",5,0.182601880877743,13
"88",0.409090909090909,0.831896551724138,0.409090909090909,0.831896551724138,0.409090909090909,0.409090909090909,0.409090909090909,0.221476510067114,0.0906040268456376,0.221476510067114,0.620493730407524,"CBT Score",5,0.240987460815047,13
"89",0.621212121212121,0.892241379310345,0.621212121212121,0.892241379310345,0.621212121212121,0.621212121212121,0.621212121212121,0.221476510067114,0.13758389261745,0.221476510067114,0.756726750261233,"CBT DU",5,0.513453500522466,13
"90",0.272727272727273,0.793103448275862,0.272727272727273,0.793103448275862,0.272727272727273,0.272727272727273,0.272727272727273,0.221476510067114,0.0604026845637584,0.221476510067114,0.532915360501567,"PMT OLS",5,0.0658307210031348,13
"91",0.348484848484849,0.814655172413793,0.348484848484849,0.814655172413793,0.348484848484849,0.348484848484849,0.348484848484849,0.221476510067114,0.0771812080536913,0.221476510067114,0.581570010449321,"CBT Logit",5,0.163140020898642,13
"92",0.514285714285714,0.859504132231405,0.514285714285714,0.859504132231405,0.514285714285714,0.514285714285714,0.514285714285714,0.224358974358974,0.115384615384615,0.224358974358974,0.68689492325856,"Hybrid Score (corrected)",5,0.373789846517119,14
"93",0.485714285714286,0.851239669421488,0.485714285714286,0.851239669421488,0.485714285714286,0.485714285714286,0.485714285714286,0.224358974358974,0.108974358974359,0.224358974358974,0.668476977567887,"Hybrid Score",5,0.336953955135773,14
"94",0.414285714285714,0.830578512396694,0.414285714285714,0.830578512396694,0.414285714285714,0.414285714285714,0.414285714285714,0.224358974358974,0.092948717948718,0.224358974358974,0.622432113341204,"CBT Score (corrected)",5,0.244864226682409,14
"95",0.414285714285714,0.830578512396694,0.414285714285714,0.830578512396694,0.414285714285714,0.414285714285714,0.414285714285714,0.224358974358974,0.092948717948718,0.224358974358974,0.622432113341204,"CBT Score",5,0.244864226682409,14
"96",0.585714285714286,0.880165289256198,0.585714285714286,0.880165289256198,0.585714285714286,0.585714285714286,0.585714285714286,0.224358974358974,0.131410256410256,0.224358974358974,0.732939787485242,"CBT DU",5,0.465879574970484,14
"97",0.428571428571429,0.834710743801653,0.428571428571428,0.834710743801653,0.428571428571429,0.428571428571429,0.428571428571429,0.224358974358974,0.0961538461538462,0.224358974358974,0.631641086186541,"PMT OLS",5,0.263282172373081,14
"98",0.371428571428571,0.818181818181818,0.371428571428571,0.818181818181818,0.371428571428571,0.371428571428571,0.371428571428571,0.224358974358974,0.0833333333333333,0.224358974358974,0.594805194805195,"CBT Logit",5,0.18961038961039,14
"99",0.547169811320755,0.884057971014493,0.547169811320755,0.884057971014493,0.547169811320755,0.547169811320755,0.547169811320755,0.203846153846154,0.111538461538462,0.203846153846154,0.715613891167624,"Hybrid Score (corrected)",5,0.431227782335248,15
"100",0.547169811320755,0.884057971014493,0.547169811320755,0.884057971014493,0.547169811320755,0.547169811320755,0.547169811320755,0.203846153846154,0.111538461538462,0.203846153846154,0.715613891167624,"Hybrid Score",5,0.431227782335248,15
"101",0.509433962264151,0.8743961352657,0.509433962264151,0.8743961352657,0.509433962264151,0.509433962264151,0.509433962264151,0.203846153846154,0.103846153846154,0.203846153846154,0.691915048764926,"CBT Score (corrected)",5,0.383830097529851,15
"102",0.490566037735849,0.869565217391304,0.490566037735849,0.869565217391304,0.490566037735849,0.490566037735849,0.490566037735849,0.203846153846154,0.1,0.203846153846154,0.680065627563577,"CBT Score",5,0.360131255127153,15
"103",0.547169811320755,0.884057971014493,0.547169811320755,0.884057971014493,0.547169811320755,0.547169811320755,0.547169811320755,0.203846153846154,0.111538461538462,0.203846153846154,0.715613891167624,"CBT DU",5,0.431227782335248,15
"104",0.339622641509434,0.830917874396135,0.339622641509434,0.830917874396135,0.339622641509434,0.339622641509434,0.339622641509434,0.203846153846154,0.0692307692307692,0.203846153846154,0.585270257952785,"PMT OLS",5,0.170540515905569,15
"105",0.264150943396226,0.811594202898551,0.264150943396226,0.811594202898551,0.264150943396226,0.264150943396226,0.264150943396226,0.203846153846154,0.0538461538461538,0.203846153846154,0.537872573147389,"CBT Logit",5,0.0757451462947772,15
"106",0.535714285714286,0.885462555066079,0.535714285714286,0.885462555066079,0.535714285714286,0.535714285714286,0.535714285714286,0.197879858657244,0.106007067137809,0.197879858657244,0.710588420390182,"Hybrid Score (corrected)",5,0.421176840780365,16
"107",0.464285714285714,0.86784140969163,0.464285714285714,0.86784140969163,0.464285714285714,0.464285714285714,0.464285714285714,0.197879858657244,0.0918727915194346,0.197879858657244,0.666063561988672,"Hybrid Score",5,0.332127123977344,16
"108",0.446428571428571,0.863436123348018,0.446428571428572,0.863436123348018,0.446428571428571,0.446428571428571,0.446428571428571,0.197879858657244,0.088339222614841,0.197879858657244,0.654932347388295,"CBT Score (corrected)",5,0.309864694776589,16
"109",0.428571428571429,0.859030837004405,0.428571428571429,0.859030837004405,0.428571428571429,0.428571428571429,0.428571428571429,0.197879858657244,0.0848056537102474,0.197879858657244,0.643801132787917,"CBT Score",5,0.287602265575834,16
"110",0.517857142857143,0.881057268722467,0.517857142857143,0.881057268722467,0.517857142857143,0.517857142857143,0.517857142857143,0.197879858657244,0.102473498233216,0.197879858657244,0.699457205789805,"CBT DU",5,0.39891441157961,16
"111",0.321428571428571,0.832599118942731,0.321428571428572,0.832599118942731,0.321428571428571,0.321428571428571,0.321428571428571,0.197879858657244,0.0636042402826855,0.197879858657244,0.577013845185651,"PMT OLS",5,0.154027690371303,16
"112",0.303571428571429,0.828193832599119,0.303571428571429,0.828193832599119,0.303571428571429,0.303571428571429,0.303571428571429,0.197879858657244,0.0600706713780919,0.197879858657244,0.565882630585274,"CBT Logit",5,0.131765261170547,16
"113",0.566666666666667,0.883928571428571,0.566666666666667,0.883928571428571,0.566666666666667,0.566666666666667,0.566666666666667,0.211267605633803,0.119718309859155,0.211267605633803,0.725297619047619,"Hybrid Score (corrected)",5,0.450595238095238,17
"114",0.533333333333333,0.875,0.533333333333333,0.875,0.533333333333333,0.533333333333333,0.533333333333333,0.211267605633803,0.112676056338028,0.211267605633803,0.704166666666667,"Hybrid Score",5,0.408333333333333,17
"115",0.483333333333333,0.861607142857143,0.483333333333333,0.861607142857143,0.483333333333333,0.483333333333333,0.483333333333333,0.211267605633803,0.102112676056338,0.211267605633803,0.672470238095238,"CBT Score (corrected)",5,0.344940476190476,17
"116",0.483333333333333,0.861607142857143,0.483333333333333,0.861607142857143,0.483333333333333,0.483333333333333,0.483333333333333,0.211267605633803,0.102112676056338,0.211267605633803,0.672470238095238,"CBT Score",5,0.344940476190476,17
"117",0.616666666666667,0.897321428571429,0.616666666666667,0.897321428571429,0.616666666666667,0.616666666666667,0.616666666666667,0.211267605633803,0.130281690140845,0.211267605633803,0.756994047619048,"CBT DU",5,0.513988095238095,17
"118",0.266666666666667,0.803571428571429,0.266666666666667,0.803571428571429,0.266666666666667,0.266666666666667,0.266666666666667,0.211267605633803,0.0563380281690141,0.211267605633803,0.535119047619048,"PMT OLS",5,0.0702380952380953,17
"119",0.45,0.852678571428571,0.45,0.852678571428571,0.45,0.45,0.45,0.211267605633803,0.0950704225352113,0.211267605633803,0.651339285714286,"CBT Logit",5,0.302678571428571,17
"120",0.507462686567164,0.868525896414343,0.507462686567164,0.868525896414343,0.507462686567164,0.507462686567164,0.507462686567164,0.210691823899371,0.106918238993711,0.210691823899371,0.687994291490753,"Hybrid Score (corrected)",5,0.375988582981507,18
"121",0.492537313432836,0.864541832669323,0.492537313432836,0.864541832669323,0.492537313432836,0.492537313432836,0.492537313432836,0.210691823899371,0.10377358490566,0.210691823899371,0.678539573051079,"Hybrid Score",5,0.357079146102159,18
"122",0.462686567164179,0.856573705179283,0.462686567164179,0.856573705179283,0.462686567164179,0.462686567164179,0.462686567164179,0.210691823899371,0.0974842767295598,0.210691823899371,0.659630136171731,"CBT Score (corrected)",5,0.319260272343462,18
"123",0.447761194029851,0.852589641434263,0.447761194029851,0.852589641434263,0.447761194029851,0.447761194029851,0.447761194029851,0.210691823899371,0.0943396226415094,0.210691823899371,0.650175417732057,"CBT Score",5,0.300350835464114,18
"124",0.552238805970149,0.880478087649402,0.552238805970149,0.880478087649402,0.552238805970149,0.552238805970149,0.552238805970149,0.210691823899371,0.116352201257862,0.210691823899371,0.716358446809776,"CBT DU",5,0.432716893619552,18
"125",0.313432835820896,0.816733067729084,0.313432835820896,0.816733067729084,0.313432835820896,0.313432835820896,0.313432835820896,0.210691823899371,0.0660377358490566,0.210691823899371,0.56508295177499,"PMT OLS",5,0.130165903549979,18
