"","parameter","rep","CBT_ncomm","Hybrid_mu_beta_mean_noelite","Hybrid_beta_rank_mean_noelite","Hybrid_beta_micro_mean_noelite","Hybrid_mu_beta_mean","Hybrid_beta_rank_mean","Hybrid_beta_micro_mean","CB_beta_rank_mean_noelite","CB_beta_rank_mean","CB_DU_beta_rank_mean","PMT_beta"
"263","car",8,5,-0.0841259417731821,0.0363631890888922,-0.20128715291362,-0.0681776915939584,0.066645746198695,-0.212993851082426,0.0128596399459034,-0.0142071761859223,0.723530115756139,0.783694466675756
"264","radio",8,5,0.179259581168044,0.308655950168526,0.0673536564031309,0.204732470630516,0.3765113269004,0.0664832182028484,0.934474866135096,0.976467337746438,0.386645523189543,0.344765846366235
"265","tv",8,5,0.370063318716444,0.61213756094864,0.188340393286432,0.407423609075556,0.679420578083627,0.194501207222192,1.79226513339584,1.86228900409707,-0.205622127187493,0.421974050646637
"266","fridge",8,5,0.144025212634107,0.435754605886497,-0.115913767060622,0.148994845405688,0.449627181459612,-0.114473310528192,3.97633257219467,3.79549337761417,1.78774921013006,0.856809554218672
"267","kitchen",8,5,0.598324229252779,0.760369966659414,0.508122105288192,0.582239403477412,0.766884995814639,0.493006358225093,-0.902250920552225,-0.937665817117226,0.546338220016014,0.730060028316666
"268","horse",8,5,-0.0289126453107657,-0.0358129421026939,-0.0397356656075619,-0.0837521194509205,-0.131254752516939,-0.0503526097529308,-0.678643278004363,-0.406467562345451,0.320930394437392,-0.493757287314841
"269","goat",8,5,0.185785012968566,0.313860466974848,0.0912410696074824,0.191529938721038,0.326627526462148,0.0874301203068857,0.252813681376676,0.281333950166228,0.264553121064714,-0.510940486465135
"270","chicken",8,5,0.327715417077886,0.381363264314871,0.318211144768183,0.336769064178156,0.400168054862678,0.329885766713629,0.981809121541244,1.08751733659367,0.0574270721855633,-0.1957162808026
"271","bullock",8,5,-0.0492561536708326,-0.142713669552937,0.0261401667211503,-0.0524435452238609,-0.151098791073606,0.0335485428991239,-1.18157526117949,-1.22375187923356,0.0588941001726295,0.848866163428742
"272","pig",8,5,0.0678305503682129,0.0137917839218717,0.11960951973807,0.104252687581282,0.05770603379406,0.1424783767131,0.613703682176982,0.264882808507668,0.290455400371822,0.957129963197663
"273","rooms",9,5,0.14701935511736,0.316439648735289,0.0150538692443695,0.167487228909586,0.358930016310762,0.0222484875106069,1.11135015480819,0.913030343334045,0.163992378945206,-0.471633116268789
"274","hhsize",9,5,0.0470386655389032,0.278452531716188,-0.149964465816439,0.0394749107443513,0.279751982239276,-0.165748384974786,2.19661361879191,1.91105555129127,1.65161841280352,-0.137727446475166
"275","age1660",9,5,0.0529083538659038,-0.0575168139467205,0.179633310806206,0.0600206316876919,-0.0458653255785593,0.177375165301697,-0.490139140240106,-0.341069583754806,-0.0183852587324914,0.00858158227813548
"276","age60",9,5,-0.234280342255698,-0.17557680232019,-0.331847471774467,-0.231559310914462,-0.183556709888034,-0.340694744837523,-0.909893243781328,-0.306875454391318,-0.285023080870495,-0.942472385612251
"277","floor",9,5,0.278294262730366,0.344972747560421,0.254166227827381,0.302359981630512,0.373340961014871,0.271142109629093,0.372471265362883,0.506051340939747,0.372294509378315,0.160421217685932
"278","walls",9,5,0.36611974541863,0.68391711280711,0.107394995684439,0.388350842020011,0.715800083593489,0.114813004503824,2.30284918746991,1.81772982310856,1.48163391492299,0.0416771955098547
"279","roof",9,5,0.232676640845309,0.611944187508459,-0.123140686992677,0.237914944965257,0.644728070118325,-0.122034992566921,1.08072588971271,1.08670368827542,0.716627003235121,-0.168217485975933
"280","toilet",9,5,0.150424214944971,0.285729590042104,0.0362023555655146,0.150366641516145,0.294777949072072,0.0479518063546626,-0.601507450858624,0.640901346293617,-0.510131793517864,-0.749610546569469
"281","well",9,5,0.150399336852074,0.442751345177853,-0.0862468244026753,0.206082103728915,0.499618110863387,-0.0783145054258224,0.87413554874573,1.01512269024112,0.499588455186702,0.127708900621127
"282","water",9,5,0.16432258357415,0.299231268065198,0.0246528183629875,0.163944242719037,0.307508180757624,0.0364730760904998,0.888507837386048,0.992964206114731,-0.164758244721456,1.55567479925015
"283","waste",9,5,0.217851196528897,0.241308989856889,0.219250332873588,0.199540688135352,0.20985850690261,0.238777055026627,-1.06551129572908,-0.208038668969596,1.66772729877589,0.415222991107286
"284","male",9,5,-0.671827153311861,-0.923383178652648,-0.536631971059394,-0.707470256429703,-0.984117786905582,-0.54487043805364,-2.05652787076739,-2.07283087545805,-0.808517782498283,-0.236778598850129
"285","married",9,5,0.102840692998712,0.151088497472625,0.0749075063449615,0.101975771985113,0.128416259072291,0.0821682573683158,0.0770625978029325,-0.0655193071849949,0.19980392322273,0.408715674792545
"286","widow",9,5,0.508800242151393,0.561303922019814,0.53217975720501,0.497651153748321,0.538852701959465,0.536432400051336,1.94730854365571,1.97112324218342,0.112919382463331,0.700924632346485
"287","minority",9,5,-0.0601254577549309,-0.00674773440542437,-0.113451430649634,0,0,0,1.35564297724584,0,0,0
"288","primary",9,5,0.0619325460743654,0.0671756602099252,0.0817022268482858,0.075046029629753,0.0624579546134731,0.0947670686410498,-1.31737052972822,-0.851465176747169,-0.427799276524937,0.29251636894598
"289","secondary",9,5,0.262950771270279,0.368167396257745,0.162253744619582,0.207914563738167,0.313481712470483,0.158437047506188,0.1901448653588,0.351168340865527,-0.175099779563627,0.0820770175830779
"290","tertiary",9,5,0.0728295976798267,0.297226687213031,-0.157020516880237,-0.00503091748953971,0.234455355960542,-0.243949903340452,1.34453215731574,0.770878079025641,3.51855325728336,0.476568917386095
"291","literacy",9,5,0.338116309432924,0.661820892601244,0.0734248096204202,0.345772003155686,0.691646244646088,0.061739522845988,0.617726934064219,0.564147353551852,0.553955849295586,-0.0164882471320487
"292","agriculture",9,5,0.128082189862409,0.0734521676993582,0.195073728529632,0.108926404669323,0.0206184281584504,0.198047174023634,-0.288368591377195,-0.283892816288761,-0.406071578868012,-0.255871927768787
"293","cart",9,5,0.184591254587665,0.319676476785212,0.105772374501865,0.206866802564874,0.32840970099046,0.112056529433133,1.28215553078624,1.14178180822102,0.459486100918092,-0.100314425244553
"294","plow",9,5,0.102977579419517,0.100384411937793,0.112162367244583,0.0624594728682633,0.0488279678499322,0.10497129855359,-0.149835116970836,-0.155684027418118,-0.000548950088572336,-0.115832370540932
"295","bike",9,5,0.243558801958152,0.184518568621518,0.334039974749564,0.170128782834011,0.0780591023695306,0.304160291886773,-0.735819848595361,-0.178087033406834,0.135653218434811,1.26150420011078
"296","motorbike",9,5,0.346801186781756,0.652110920539594,0.0881370003595718,0.334026148647012,0.656948496300268,0.0755673268106465,0.363729340347116,0.644727409486988,0.309323534250687,0.0153995266475415
"297","car",9,5,-0.118232066246896,-0.0435273005499095,-0.226601289286086,-0.126858405489847,-0.0446546739335553,-0.234522041307859,-0.361397461586726,-0.221235580335471,0.0855405389322614,1.88088386360065
"298","radio",9,5,0.228642062091856,0.415701106442967,0.0708201612068227,0.23383184681619,0.439423809863537,0.0751383309822349,0.785046899968391,0.956052170827419,0.404512015548893,0.00165498410876108
"299","tv",9,5,0.0647110080810677,-0.0221607229373236,0.158053212242791,0.0683699980146389,0.00223464422766029,0.163258602323247,-0.788996524513584,-0.918468193980331,-0.0174797378572109,0.202170947727244
"300","fridge",9,5,0.13703033921004,0.434385207829994,-0.123681733732073,0.179767889752833,0.490108230742081,-0.105645892755841,2.01863762451574,2.42342701691487,1.12505809259151,0.575719107222635
